id,away_losses,away_wins,home_losses,home_wins
400490033,21,56,51,27
400490034,25,52,53,25
400490035,50,29,47,32
400490036,35,43,55,23
400490037,61,17,32,46
400490038,38,40,38,40
400490039,55,23,43,35
400490040,25,53,32,46
400490041,25,54,64,14
400490042,32,46,39,39
400490043,31,47,46,32
400490044,26,52,44,34
400490045,52,27,28,51
400490046,21,57,24,55
400490047,18,61,32,48
400490048,44,35,30,48
400490049,38,41,56,23
400490050,45,34,33,46
400490051,39,40,55,24
400490052,43,36,36,43
400490053,26,54,25,54
400490054,51,29,32,47
400490055,62,17,32,47
400490056,27,52,39,40
400490057,47,32,21,58
400490058,48,32,64,15
400490059,32,47,18,62
400490060,28,52,55,24
400490061,30,49,54,25
400490062,53,27,24,56
400490063,63,17,39,41
400490064,65,15,38,42
400490065,26,54,43,37
400490066,55,25,49,32
400490067,48,32,27,53
400490068,33,47,32,49
400490069,56,24,44,36
400490070,33,47,45,35
400490071,33,47,52,29
400490072,57,23,36,44
400490073,22,58,26,55
400490074,31,49,28,53
400490075,40,40,53,28
400490076,32,48,55,25
400490077,56,25,63,18
400490078,66,15,33,48
400490079,27,54,38,43
400490080,39,42,44,37
400490081,58,23,33,48
400490082,19,62,27,54
400490083,23,58,48,33
400490084,55,26,57,24
400490085,32,49,34,47
400490086,41,40,31,50
400490087,45,36,37,44
400490088,45,36,24,57
400490089,33,49,32,50
400490090,44,38,67,15
400490091,57,25,42,40
400490092,28,54,48,34
400490093,53,29,23,59
400490094,55,27,20,62
400490095,38,44,57,25
400490096,34,48,39,43
400490097,38,44,49,33
400490098,63,19,28,54
400490099,34,48,45,37
400490100,26,56,59,23
400490101,25,57,28,54
400490102,34,48,54,28
400490103,31,51,46,36
400528655,18,60,38,39
400532894,49,29,43,34
