id,away_losses,away_wins,home_losses,home_wins
400899594,7,3,4,7
400899595,7,4,6,5
400899596,7,2,6,4
400899597,5,6,5,6
400899598,5,5,9,2
400899599,9,1,4,6
400899600,7,2,3,8
400899601,5,5,5,7
400899602,6,4,1,10
400899603,3,7,1,9
400899604,2,8,8,2
400899605,3,7,7,3
400899606,4,7,5,7
400899607,7,4,5,7
400899608,8,2,9,2
400899609,10,2,7,5
400899610,2,9,6,6
400899611,8,2,5,6
400899612,6,6,6,5
400899613,5,5,2,9
400899614,5,6,5,7
400899615,2,9,4,7
400899616,9,3,7,4
400899617,5,6,2,10
400899618,3,9,8,4
400899619,7,5,8,3
400899620,6,5,8,3
400899621,6,7,5,7
400899622,10,2,7,4
400899623,4,8,6,7
400899624,3,9,3,8
400899625,7,6,2,10
400899626,9,4,7,6
400899627,7,7,10,3
400899628,8,4,5,8
400899629,2,10,6,6
400899630,5,7,9,2
400899631,4,8,8,4
400899632,3,10,6,7
400899633,2,11,9,4
400899634,7,7,5,8
400899635,4,8,10,4
400899636,8,4,9,3
400899637,10,2,7,6
400899638,6,7,8,6
400899639,10,4,10,3
400899640,8,4,5,8
400899641,2,11,7,5
400899642,5,8,2,12
400899643,4,9,7,6
400899644,7,8,9,4
400899645,7,7,6,8
400899646,5,8,9,5
400899647,8,7,8,5
400899648,5,9,7,7
400899649,9,4,10,4
400899650,11,4,9,4
400899651,5,9,5,8
400899652,2,12,8,7
400899653,5,9,9,6
400899654,8,6,7,6
400899655,6,8,9,4
400899656,11,2,3,11
400899657,6,8,2,13
400899658,8,8,7,7
400899659,10,5,5,9
400899660,6,9,8,6
400899661,7,8,7,8
400899662,5,10,11,4
400899663,3,12,6,8
400899664,11,5,9,6
400899665,9,8,2,11
400899666,5,10,9,7
400899667,6,9,10,4
400899668,10,4,9,7
400899669,6,9,6,9
400899670,2,14,12,2
400899671,9,6,8,8
400899672,10,4,10,6
400899673,8,8,2,13
400899674,8,8,9,6
400899675,3,13,7,9
400899676,9,5,10,6
400899677,13,2,2,12
400899678,7,8,7,8
400899679,6,10,12,4
400899680,3,14,9,8
400899681,6,10,8,9
400899682,6,10,8,6
400899683,10,5,6,10
400899684,11,4,9,8
400899685,8,9,10,6
400899686,10,5,12,5
400899687,11,6,9,9
400899688,2,14,9,8
400899689,6,10,10,6
400899690,3,14,10,5
400899691,8,8,7,9
400899692,10,8,8,10
400899693,6,11,11,5
400899694,11,5,2,15
400899695,2,13,13,4
400899696,10,7,13,5
400899697,10,7,12,4
400899698,8,7,11,6
400899699,4,14,9,9
400899700,12,6,13,3
400899701,6,11,10,9
400899702,7,10,9,9
400899703,11,7,10,6
400899704,14,4,6,11
400899705,8,11,9,8
400899706,7,10,12,5
400899707,7,10,7,11
400899708,8,10,12,5
400899709,8,10,2,16
400899710,10,9,8,10
400899711,5,14,12,5
400899712,3,13,8,8
400899713,10,9,12,7
400899714,11,7,4,14
400899715,7,11,8,11
400899717,10,10,8,10
400899718,8,11,6,12
400899719,10,10,7,10
400899720,11,6,8,12
400899721,9,9,13,5
400899722,4,15,14,3
400899723,12,6,11,7
400899724,9,10,13,6
400899725,10,9,10,10
400899726,11,10,6,13
400899727,14,5,9,10
400899728,5,13,7,11
400899729,5,16,13,7
400899730,10,11,10,10
400899731,12,6,4,16
400899732,7,13,12,7
400899733,14,5,8,10
400899734,14,6,9,11
400899735,11,10,6,14
400899736,8,12,16,4
400899737,12,10,8,13
400899738,8,11,15,4
400899739,13,7,9,12
400899740,13,7,10,11
400899741,14,6,3,17
400899742,12,9,11,11
400899743,14,7,8,13
400899744,13,7,9,11
400899745,10,10,6,16
400899746,13,8,17,4
400899747,5,14,7,14
400899748,12,7,15,5
400899749,8,14,12,10
400899750,10,12,9,11
400899751,4,17,9,10
400899752,8,14,15,7
400899753,9,12,7,14
400899754,9,12,16,4
400899755,9,13,13,10
400899756,11,10,3,18
400899757,12,10,13,7
400899758,9,12,14,7
400899759,10,11,11,12
400899760,18,4,8,15
400899761,4,18,15,6
400899762,15,6,9,14
400899763,12,12,9,13
400899764,9,13,13,10
400899765,14,8,15,6
400899766,15,7,12,11
400899767,11,12,9,11
400899768,14,10,7,15
400899769,5,15,10,12
400899770,13,8,17,4
400899771,11,11,16,6
400899772,3,19,7,16
400899773,16,6,7,15
400899774,15,8,13,8
400899775,12,12,8,16
400899776,18,5,16,7
400899777,3,20,10,14
400899778,5,18,10,12
400899779,14,10,9,14
400899780,16,7,5,16
400899781,7,16,10,13
400899782,12,12,10,11
400899783,7,16,9,14
400899784,12,13,17,6
400899785,12,11,17,5
400899786,16,7,15,10
400899787,10,13,14,8
400899788,11,11,13,9
400899789,15,9,15,10
400899790,13,12,12,12
400899791,10,14,5,17
400899792,17,7,10,13
400899793,4,20,8,17
400899794,18,5,7,17
400899795,16,6,5,19
400899796,15,8,10,15
400899797,17,7,7,17
400899798,18,6,13,13
400899799,11,13,9,15
400899800,4,21,18,6
400899801,17,8,17,7
400899802,10,14,16,10
400899803,11,14,12,13
400899804,12,11,7,17
400899805,14,9,17,8
400899806,17,6,7,18
400899807,16,9,18,6
400899808,14,12,7,18
400899809,17,10,15,9
400899810,9,17,5,18
400899811,15,11,13,12
400899812,18,7,11,13
400899813,4,22,18,8
400899814,11,14,17,8
400899815,10,15,14,13
400899816,7,18,19,6
400899817,12,14,14,10
400899818,7,19,16,11
400899819,13,13,17,9
400899820,18,10,17,7
400899821,6,18,9,18
400899822,16,9,7,19
400899823,13,14,19,6
400899824,11,15,10,16
400899825,12,13,5,20
400899826,12,13,12,12
400899827,14,13,18,9
400899828,15,13,16,10
400899829,5,21,18,8
400899830,12,14,4,23
400899831,14,14,14,11
400899832,18,7,16,12
400899833,13,14,12,14
400899834,13,13,8,18
400899835,12,13,13,13
400899836,16,10,10,18
400899837,19,9,7,20
400899838,18,11,20,6
400899839,7,20,18,9
400899840,20,6,10,17
400899841,19,8,11,16
400899842,14,14,15,14
400899843,13,15,14,13
400899844,19,11,6,19
400899845,7,21,19,7
400899846,13,14,16,11
400899847,16,13,4,24
400899848,8,20,14,12
400899849,10,18,11,18
400899850,19,7,20,7
400899851,8,19,17,12
400899852,12,15,19,9
400899853,17,10,20,7
400899854,20,9,5,22
400899855,15,12,14,15
400899856,16,14,13,14
400899857,14,14,12,16
400899858,20,8,19,8
400899859,21,7,16,12
400899860,20,10,21,7
400899861,20,11,13,16
400899862,20,7,8,20
400899863,15,15,13,15
400899864,17,13,20,9
400899865,6,20,13,13
400899866,12,16,12,18
400899867,5,23,8,21
400899868,17,12,8,21
400899869,11,18,4,25
400899870,17,13,17,11
400899871,14,13,6,21
400899872,19,9,15,14
400899873,12,19,17,14
400899874,15,13,14,14
400899875,12,17,21,10
400899876,17,12,12,18
400899877,8,22,21,8
400899878,21,8,18,13
400899879,4,26,21,7
400899880,18,13,13,16
400899881,21,11,20,10
400899882,12,17,16,15
400899883,6,23,8,22
400899884,15,14,13,17
400899885,22,11,18,14
400899886,22,7,6,22
400899887,12,18,13,17
400899888,4,27,18,14
400899889,16,13,14,14
400899890,9,22,12,20
400899891,21,10,21,11
400899892,17,13,20,9
400899893,15,15,18,12
400899894,8,21,13,18
400899895,22,7,21,9
400899896,6,24,19,13
400899897,21,9,9,22
400899898,13,18,14,16
400899899,5,27,6,23
400899900,16,14,6,25
400899901,21,9,12,19
400899902,10,22,22,12
400899903,15,14,16,14
400899904,13,20,18,15
400899905,14,17,22,8
400899906,7,23,18,15
400899907,17,15,16,15
400899908,22,9,21,12
400899909,22,9,9,23
400899910,16,15,21,10
400899911,8,22,20,13
400899912,18,13,11,22
400899913,23,7,17,14
400899914,14,20,13,19
400899915,12,20,22,10
400899916,9,24,23,9
400899917,13,19,23,12
400899918,18,15,16,15
400899919,14,18,19,15
400899920,15,16,16,16
400899921,15,15,19,15
400899922,23,8,16,16
400899923,12,22,21,13
400899924,23,9,6,26
400899925,22,10,18,14
400899926,18,14,20,14
400899927,9,22,5,28
400899928,23,10,14,19
400899929,13,20,14,21
400899930,14,19,7,24
400899931,24,7,13,20
400899932,10,22,23,10
400899933,23,10,24,12
400899934,17,16,18,16
400899935,24,8,16,16
400899936,24,10,14,20
400899937,16,16,21,14
400899938,13,22,9,25
400899939,16,15,22,11
400899940,20,15,16,17
400899941,21,14,6,27
400899942,24,8,19,14
400899943,24,10,5,29
400899944,14,22,19,14
400899945,16,16,18,16
400899946,17,16,9,26
400899947,7,25,15,19
400899948,24,10,13,21
400899949,14,22,13,21
400899950,15,21,16,20
400899951,16,19,21,16
400899952,16,18,19,16
400899953,18,18,8,26
400899954,16,22,14,24
400899955,22,15,5,31
400899956,26,11,20,15
400899957,26,8,18,19
400899958,15,22,11,24
400899959,17,20,21,17
400899960,16,20,23,14
400899961,16,21,9,28
400899962,25,12,25,11
400899963,26,13,22,16
400899964,7,29,22,14
400899965,25,11,18,17
400899966,9,29,22,16
400899967,25,9,14,22
400899968,8,27,27,8
400899969,19,17,17,18
400899970,27,11,26,14
400899971,16,23,6,31
400899972,14,25,21,15
400899973,20,17,18,20
400899974,24,14,14,23
400899975,12,24,18,19
400899976,23,14,16,22
400899977,15,23,26,11
400899978,16,21,26,11
400899979,18,20,7,30
400899981,25,10,28,8
400899982,28,11,14,26
400899983,18,18,18,18
400899984,9,30,13,24
400899985,16,23,16,24
400899986,8,28,26,12
400899987,6,32,22,15
400899988,23,16,26,15
400899989,24,15,21,17
400899990,16,23,19,19
400899991,27,11,26,12
400899992,20,19,18,19
400899993,15,23,13,25
400899994,16,22,29,8
400899995,19,20,9,31
400899996,18,19,8,30
400899997,9,28,16,24
400899998,23,17,27,15
400899999,29,11,6,33
400900000,22,18,22,16
400900001,22,17,25,11
400900002,17,24,16,24
400900003,10,31,26,13
400900004,19,19,15,24
400900005,24,16,14,27
400900006,10,28,23,18
400900007,24,16,30,8
400900008,21,19,22,18
400900009,28,15,8,31
400900010,19,20,23,15
400900011,23,18,6,34
400900012,27,12,27,12
400900013,31,8,13,26
400900014,20,20,25,12
400900015,30,11,18,20
400900016,17,25,11,31
400900017,17,24,26,14
400900018,15,25,17,22
400900019,24,17,24,18
400900020,10,29,23,16
400900021,24,18,16,25
400900022,29,15,14,28
400900023,25,16,21,20
400900024,26,12,19,20
400900025,25,17,16,26
400900026,9,31,27,13
400900027,23,18,13,27
400900028,19,20,17,23
400900029,27,14,27,13
400900030,11,32,32,8
400900031,17,25,24,16
400900032,21,21,18,25
400900033,24,19,30,15
400900034,17,24,24,18
400900035,25,18,19,21
400900036,26,13,20,20
400900037,26,16,19,21
400900038,26,17,23,16
400900039,21,20,15,26
400900040,11,29,6,35
400900041,16,27,28,13
400900042,18,25,14,29
400900043,13,28,33,8
400900044,12,32,30,12
400900045,27,14,22,21
400900046,28,14,9,32
400900047,23,17,31,15
400900048,14,28,26,14
400900049,19,25,19,22
400900050,26,18,21,21
400900051,24,19,16,26
400900052,27,17,26,17
400900053,21,20,12,33
400900054,18,24,24,20
400900055,19,25,6,36
400900056,19,22,25,16
400900057,29,13,11,30
400900058,28,14,30,13
400900059,19,23,25,19
400900060,24,17,9,33
400900061,28,15,15,29
400900062,27,18,26,15
400900063,15,28,21,22
400900064,22,20,27,18
400900065,26,16,19,26
400900066,33,9,27,17
400900067,6,37,13,33
400900068,23,21,18,25
400900069,16,28,29,14
400900070,20,22,31,16
400900071,27,19,17,26
400900072,20,23,24,21
400900073,34,9,21,23
400900074,27,15,18,26
400900075,29,14,26,19
400900076,23,20,30,14
400900077,13,34,20,26
400900078,9,34,12,30
400900079,16,29,24,18
400900080,21,22,16,29
400900081,27,16,23,22
400900082,6,38,28,18
400900083,32,16,29,15
400900084,29,15,16,28
400900085,25,18,28,16
400900086,20,24,22,23
400900087,9,35,35,9
400900088,16,30,19,26
400900089,7,38,30,15
400900090,27,17,25,21
400900091,14,34,23,21
400900092,13,30,27,18
400900093,26,20,22,22
400900094,19,26,17,29
400900095,9,36,17,28
400900096,17,30,27,16
400900097,18,26,20,25
400900098,23,23,29,18
400900099,18,29,25,19
400900100,28,17,30,15
400900101,27,18,14,30
400900102,15,34,18,27
400900103,30,16,36,9
400900104,19,27,24,23
400900105,27,17,24,21
400900106,18,28,20,27
400900107,19,27,28,18
400900108,7,39,23,23
400900109,27,20,29,16
400900110,33,16,27,20
400900111,30,16,19,28
400900112,22,23,29,17
400900113,31,15,25,20
400900114,34,16,18,30
400900115,15,35,28,17
400900116,37,9,14,31
400900117,28,18,22,24
400900118,30,18,18,28
400900119,25,21,18,29
400900120,24,23,27,21
400900121,30,17,25,23
400900122,10,36,28,19
400900123,20,26,20,27
400900124,21,27,27,21
400900125,28,19,25,23
400900126,26,21,30,18
400900127,18,29,26,21
400900128,18,30,7,40
400900129,21,28,19,30
400900130,25,21,32,15
400900131,38,9,29,18
400900132,28,21,20,28
400900133,20,28,14,32
400900134,16,35,22,25
400900135,20,27,29,19
400900136,30,19,19,29
400900137,29,17,25,24
400900138,30,17,11,36
400900139,7,41,28,21
400900140,39,9,30,19
400900141,31,19,29,19
400900142,27,21,18,30
400900143,15,32,30,18
400900144,21,29,33,15
400900145,29,21,20,28
400900146,30,19,19,30
400900147,30,19,16,36
400900148,21,28,11,37
400900149,26,23,28,22
400900150,26,21,34,17
400900151,21,30,32,20
400900152,22,27,41,9
400900153,31,19,27,23
400900154,26,25,17,37
400900155,22,30,22,29
400900156,36,17,18,32
400900157,28,21,27,22
400900158,34,16,31,19
400900159,30,20,29,22
400900160,32,19,20,30
400900161,33,20,21,30
400900162,28,23,22,28
400900163,32,18,30,21
400900164,15,34,30,22
400900165,28,23,19,32
400900166,28,22,35,16
400900167,28,22,11,39
400900168,22,31,32,19
400900169,8,43,31,20
400900170,21,31,42,9
400900171,20,31,18,33
400900172,30,22,22,30
400900173,36,18,31,22
400900174,15,35,21,30
400900175,23,30,22,29
400900176,21,31,21,32
400900177,19,33,22,30
400900178,33,18,28,24
400900179,36,16,32,20
400900180,30,22,33,19
400900181,31,20,28,23
400900182,12,39,22,32
400900183,26,26,32,20
400900184,43,9,28,24
400900185,34,20,17,38
400900186,30,23,32,20
400900187,12,40,34,18
400900188,15,36,23,29
400900189,21,31,44,9
400900190,29,23,22,31
400900191,37,18,28,25
400900192,30,23,29,22
400900193,37,16,22,33
400900194,19,34,33,20
400900195,22,32,33,20
400900196,21,32,32,22
400900197,27,26,8,44
400900198,19,33,32,21
400900199,17,39,29,24
400900200,34,19,35,20
400900201,16,36,23,31
400900202,20,34,32,21
400900203,19,34,31,23
400900204,30,24,45,9
400900205,29,24,33,22
400900206,12,41,29,25
400900207,37,19,30,22
400900208,8,45,23,33
400900209,33,21,34,20
400900210,24,29,21,32
400900211,23,31,32,22
400900212,28,26,37,17
400900213,21,33,30,24
400900214,30,23,25,29
400900215,31,24,34,20
400900216,30,24,16,37
400900217,38,17,17,40
400900218,8,46,24,31
400900219,36,20,32,22
400900220,19,35,21,34
400900221,29,26,34,21
400900222,13,41,33,23
400900223,29,26,23,32
400900224,34,21,32,23
400900225,25,31,21,33
400900226,34,21,31,24
400900227,23,34,46,9
400900228,36,21,32,24
400900229,30,26,30,24
400900230,13,42,26,29
400900231,19,36,33,22
400900232,9,46,30,25
400900233,21,34,22,34
400900234,34,22,39,17
400900235,23,32,32,23
400900236,24,32,29,27
400900237,16,38,35,21
400900239,32,24,38,19
400900240,13,43,37,21
400900241,27,29,16,39
400900242,35,21,19,37
400900243,32,24,24,33
400900244,30,25,47,9
400900245,34,22,30,27
400900246,34,23,24,34
400900247,32,25,18,40
400900248,35,22,31,25
400900249,33,23,22,35
400900250,39,19,39,18
400900251,34,23,25,32
400900252,24,32,21,35
400900253,33,24,9,47
400900254,21,34,28,29
400900255,20,37,29,28
400900256,33,24,38,21
400900257,33,24,30,28
400900258,18,41,35,23
400900259,35,23,16,40
400900260,22,35,9,48
400900261,32,25,33,25
400900262,22,34,35,22
400900263,25,34,28,30
400900264,21,37,24,34
400900265,40,18,29,29
400900266,22,36,31,25
400900267,40,19,25,33
400900268,35,22,35,23
400900269,32,26,25,32
400900270,48,9,32,26
400900271,13,44,23,35
400900272,33,25,34,25
400900273,26,32,38,22
400900274,36,22,35,24
400900275,29,30,32,27
400900276,36,23,35,23
400900277,29,30,17,40
400900278,36,23,18,42
400900279,49,9,9,49
400900280,13,45,41,19
400900281,41,18,31,26
400900282,25,35,33,26
400900283,22,37,23,34
400900284,34,24,24,35
400900285,21,38,31,28
400900286,37,23,25,34
400900287,34,25,23,36
400900288,24,36,36,24
400900289,9,50,37,22
400900290,32,26,17,41
400900291,26,33,22,38
400900292,29,31,19,42
400900293,33,27,35,24
400900294,36,24,35,25
400900295,10,50,23,35
400900296,35,24,31,29
400900297,33,27,30,30
400900298,42,18,25,36
400900299,23,37,25,35
400900300,34,26,42,19
400900301,11,50,30,31
400900302,35,26,42,19
400900303,26,35,35,25
400900304,37,25,38,23
400900305,25,37,24,36
400900306,34,28,39,23
400900307,25,36,33,27
400900308,18,42,27,34
400900309,26,36,36,25
400900310,50,10,24,38
400900311,27,35,42,20
400900312,13,47,38,24
400900313,22,40,43,19
400900314,32,30,39,23
400900315,26,37,33,28
400900316,19,42,34,29
400900317,25,37,31,31
400900318,35,27,34,28
400900319,27,36,19,44
400900320,37,25,13,48
400900321,51,10,35,26
400900322,30,32,28,34
400900323,11,51,38,25
400900324,23,40,42,21
400900325,40,23,24,37
400900326,24,39,37,25
400900327,28,35,36,26
400900328,38,25,44,19
400900329,33,29,40,23
400900330,38,26,41,23
400900331,34,30,20,42
400900332,11,52,29,34
400900333,32,31,32,31
400900334,51,11,28,36
400900336,31,32,35,28
400900337,20,44,13,49
400900338,38,25,34,29
400900339,39,25,24,40
400900340,24,40,25,38
400900341,35,27,29,35
400900342,45,19,36,27
400900343,24,38,43,21
400900344,33,31,41,24
400900345,52,11,29,35
400900346,36,28,34,31
400900347,39,26,33,30
400900348,26,38,40,25
400900349,24,41,21,44
400900350,26,38,37,26
400900351,33,31,31,33
400900352,39,25,13,50
400900353,24,39,35,29
400900354,24,41,12,52
400900355,21,42,33,32
400900356,26,39,29,36
400900357,14,50,29,36
400900358,41,23,35,28
400900359,45,20,44,21
400900360,42,24,36,29
400900361,21,45,34,31
400900362,32,33,33,31
400900363,13,52,37,27
400900364,27,38,29,36
400900365,25,41,35,30
400900366,53,11,36,28
400900367,24,40,40,25
400900368,25,41,29,37
400900369,42,23,26,40
400900370,40,26,33,33
400900371,40,26,37,29
400900372,21,43,43,24
400900373,38,27,33,32
400900374,28,38,34,32
400900375,14,52,14,51
400900376,29,37,30,36
400900377,44,22,37,28
400900378,24,41,36,28
400900379,35,31,41,25
400900380,35,31,25,42
400900381,41,26,53,12
400900382,35,32,32,34
400900383,36,29,45,22
400900384,22,43,21,46
400900385,42,24,46,20
400900386,35,32,38,29
400900387,38,28,28,39
400900388,34,32,30,37
400900389,30,37,14,52
400900390,25,41,38,28
400900391,27,40,25,42
400900392,44,24,41,26
400900393,47,20,35,32
400900394,34,33,22,44
400900395,29,38,54,12
400900396,33,34,41,27
400900397,37,29,40,27
400900398,43,24,14,53
400900399,38,29,26,41
400900400,39,29,33,35
400900401,39,28,25,43
400900402,41,27,35,33
400900403,25,43,35,33
400900404,30,38,36,32
400900405,48,20,21,47
400900406,37,30,15,52
400900407,41,27,46,22
400900408,34,33,28,40
400900409,26,43,22,45
400900410,29,39,29,39
400900411,54,13,42,27
400900412,30,39,31,37
400900413,29,40,35,33
400900414,45,24,14,54
400900415,39,29,43,25
400900416,37,32,26,42
400900417,25,44,55,13
400900418,29,40,36,33
400900419,22,47,41,28
400900420,40,28,35,34
400900421,45,25,47,22
400900422,34,34,49,20
400900423,42,27,29,40
400900424,37,31,32,37
400900425,27,42,39,30
400900426,23,45,29,41
400900427,27,43,37,33
400900428,16,52,30,40
400900429,22,48,36,33
400900430,35,34,14,55
400900431,39,30,56,13
400900432,26,44,43,26
400900433,48,22,36,34
400900434,41,28,41,29
400900435,34,35,29,41
400900436,37,32,36,34
400900437,43,27,16,53
400900438,23,46,50,20
400900439,33,37,39,31
400900440,44,26,45,26
400900441,28,43,34,36
400900442,28,42,26,45
400900443,37,33,22,49
400900444,14,56,30,40
400900445,43,27,29,42
400900446,38,33,29,42
400900447,37,34,56,14
400900448,49,22,36,35
400900449,31,40,41,30
400900450,14,57,40,30
400900451,16,54,42,28
400900452,35,35,38,32
400900453,29,43,51,20
400900454,39,32,46,26
400900455,35,36,26,46
400900456,38,34,38,34
400900457,45,26,30,41
400900458,34,37,28,43
400900459,24,46,37,34
400900460,35,36,44,27
400900461,44,27,28,44
400900462,50,22,56,15
400900463,29,43,37,35
400900464,30,43,40,31
400900465,32,40,16,55
400900466,45,27,38,33
400900467,57,15,28,44
400900468,24,47,40,32
400900469,39,34,46,27
400900470,37,35,36,36
400900471,51,22,26,47
400900472,45,27,39,34
400900473,35,37,35,37
400900474,42,30,22,50
400900475,43,28,51,21
400900476,45,27,14,58
400900477,29,44,30,44
400900478,28,45,25,47
400900479,29,44,41,31
400900480,46,27,16,56
400900481,44,28,38,34
400900482,52,22,40,33
400900483,57,16,36,37
400900484,45,28,31,44
400900485,39,35,36,37
400900486,31,41,22,51
400900487,46,27,36,37
400900488,38,35,26,48
400900489,33,40,14,59
400900490,42,31,38,35
400900491,38,35,52,21
400900492,47,27,29,45
400900493,40,34,46,28
400900494,26,47,16,57
400900495,31,42,42,31
400900496,34,40,45,29
400900497,43,31,29,45
400900498,36,38,41,33
400900499,44,29,37,37
400900500,46,28,58,16
400900501,53,22,36,38
400900502,38,36,41,34
400900503,14,60,23,51
400900504,39,35,38,36
400900505,28,46,53,21
400900506,36,39,47,28
400900507,31,43,48,27
400900508,36,39,27,48
400900509,41,34,30,45
400900510,38,37,47,28
400900511,38,37,34,41
400900512,43,31,43,32
400900513,14,61,17,57
400900514,29,46,31,45
400900515,29,46,46,29
400900516,59,16,41,35
400900517,27,47,39,36
400900518,54,21,44,30
400900519,31,46,54,22
400900520,24,51,38,37
400900521,39,37,30,46
400900522,40,35,41,35
400900523,48,28,27,48
400900524,49,27,27,49
400900525,42,35,36,40
400900526,44,31,34,42
400900527,47,29,43,33
400900528,47,29,39,37
400900529,30,46,29,47
400900530,17,58,32,43
400900531,25,51,14,62
400900532,59,19,50,28
400900533,42,36,31,47
400900534,51,27,27,50
400900535,31,47,40,38
400900536,40,37,45,33
400900537,38,40,33,44
400900538,40,38,48,30
400900539,36,42,17,60
400900540,46,31,14,64
400900541,45,32,47,31
400900542,40,38,30,48
400900543,40,38,43,36
