id,First_name,Last_name,Full_name,position,team,player,MIN,PTS,FG_made,FG_taken,FT_made,FT_taken,3PT_made,3PT_taken,OREB,DREB,REB,AST,STL,BLK,TO,PF,+/-,fpoints
400899380.0,Trevor,Booker, Trevor  Booker,PF,BKN,T. BookerT. Booker,24,8,4,5,0,0,0,1,1,6,7,5,3,0,1,0,5,28.9
400899380.0,Rondae,Hollis-Jefferson, Rondae  Hollis-Jefferson,SF,BKN,R. Hollis-JeffersonR. Hollis-Jefferson,24,5,1,3,3,4,0,1,0,2,2,0,1,0,1,1,-9,8.4
400899380.0,Brook,Lopez, Brook  Lopez,C,BKN,B. LopezB. Lopez,21,7,1,7,4,4,1,2,2,3,5,0,0,0,2,1,-10,11.0
400899380.0,Jeremy,Lin, Jeremy  Lin,PG,BKN,J. LinJ. Lin,28,18,6,14,4,5,2,5,1,2,3,3,0,1,2,1,-3,26.1
400899380.0,Luis,Scola, Luis  Scola,PF,BKN,L. ScolaL. Scola,22,8,3,8,1,2,1,5,0,1,1,3,0,0,2,3,-19,11.7
400899380.0,Joe,Harris, Joe  Harris,SF,BKN,J. HarrisJ. Harris,25,16,6,15,0,0,4,9,0,4,4,3,2,2,3,3,3,30.3
400899380.0,Justin,Hamilton, Justin  Hamilton,C,BKN,J. HamiltonJ. Hamilton,25,19,7,12,2,3,3,6,6,4,10,2,0,0,1,4,0,33.0
400899380.0,Isaiah,Whitehead, Isaiah  Whitehead,PG,BKN,I. WhiteheadI. Whitehead,4,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,12,2.7
400899380.0,Greivis,Vasquez, Greivis  Vasquez,PG,BKN,G. VasquezG. Vasquez,18,0,0,1,0,0,0,1,0,0,0,3,1,0,0,3,-13,6.5
400899380.0,Sean,Kilpatrick, Sean  Kilpatrick,SG,BKN,S. KilpatrickS. Kilpatrick,22,13,5,13,2,2,1,6,1,3,4,2,0,0,2,0,-7,18.8
400899380.0,Amir,Johnson, Amir  Johnson,PF,BOS,A. JohnsonA. Johnson,20,8,4,6,0,1,0,0,4,3,7,2,1,0,4,2,5,17.4
400899380.0,Jae,Crowder, Jae  Crowder,SF,BOS,J. CrowderJ. Crowder,29,21,9,15,0,0,3,8,0,5,5,2,2,1,2,2,3,34.0
400899380.0,Al,Horford, Al  Horford,C,BOS,A. HorfordA. Horford,27,11,5,8,0,0,1,4,1,4,5,6,0,4,2,2,13,32.0
400899380.0,Isaiah,Thomas, Isaiah  Thomas,PG,BOS,I. ThomasI. Thomas,33,25,7,14,9,9,2,7,0,6,6,8,2,0,3,3,15,45.2
400899380.0,Avery,Bradley, Avery  Bradley,SG,BOS,A. BradleyA. Bradley,34,17,7,15,0,0,3,4,4,5,9,6,1,0,3,4,3,35.8
400899380.0,Jonas,Jerebko, Jonas  Jerebko,PF,BOS,J. JerebkoJ. Jerebko,19,4,1,8,2,2,0,5,0,1,1,3,4,0,1,1,2,16.7
400899380.0,Gerald,Green, Gerald  Green,SF,BOS,G. GreenG. Green,15,9,4,7,0,0,1,2,1,4,5,2,0,0,1,1,-9,17.0
400899380.0,Jaylen,Brown, Jaylen  Brown,SF,BOS,J. BrownJ. Brown,19,9,3,4,3,4,0,0,0,2,2,1,1,2,1,1,0,17.9
400899380.0,Tyler,Zeller, Tyler  Zeller,C,BOS,T. ZellerT. Zeller,16,13,6,7,1,2,0,0,2,2,4,3,0,2,1,2,-9,25.3
400899380.0,Terry,Rozier, Terry  Rozier,PG,BOS,T. RozierT. Rozier,28,5,2,5,0,0,1,2,0,3,3,3,2,0,1,2,2,16.1
400899667.0,Amir,Johnson, Amir  Johnson,PF,BOS,A. JohnsonA. Johnson,19,2,1,2,0,0,0,0,2,7,9,1,0,0,1,2,9,13.3
400899667.0,Jae,Crowder, Jae  Crowder,SF,BOS,J. CrowderJ. Crowder,22,15,6,11,0,1,3,7,1,4,5,1,0,0,0,2,13,22.5
400899667.0,Al,Horford, Al  Horford,C,BOS,A. HorfordA. Horford,30,17,7,12,0,0,3,4,1,4,5,8,1,2,2,2,21,39.0
400899667.0,Isaiah,Thomas, Isaiah  Thomas,PG,BOS,I. ThomasI. Thomas,32,23,8,21,2,2,5,9,0,1,1,5,0,1,2,1,10,31.7
400899667.0,Avery,Bradley, Avery  Bradley,SG,BOS,A. BradleyA. Bradley,34,22,10,22,1,2,1,7,1,6,7,1,5,0,2,3,20,39.9
400899667.0,Jonas,Jerebko, Jonas  Jerebko,PF,BOS,J. JerebkoJ. Jerebko,17,10,4,4,1,1,1,1,1,0,1,0,1,0,1,2,-8,12.2
400899667.0,Jaylen,Brown, Jaylen  Brown,SF,BOS,J. BrownJ. Brown,4,0,0,1,0,0,0,0,1,2,3,0,0,0,2,1,-2,1.6
400899667.0,Tyler,Zeller, Tyler  Zeller,C,BOS,T. ZellerT. Zeller,8,2,1,2,0,0,0,0,1,3,4,0,0,2,0,1,9,10.8
400899667.0,Kelly,Olynyk, Kelly  Olynyk,C,BOS,K. OlynykK. Olynyk,19,10,3,9,2,2,2,5,1,1,2,1,2,0,1,4,0,16.9
400899667.0,Marcus,Smart, Marcus  Smart,PG,BOS,M. SmartM. Smart,31,4,2,10,0,0,0,4,2,6,8,8,2,1,1,2,13,30.6
400899667.0,Terry,Rozier, Terry  Rozier,PG,BOS,T. RozierT. Rozier,23,6,3,4,0,0,0,1,1,5,6,1,2,0,1,2,6,17.7
400899667.0,James,Young, James  Young,SG,BOS,J. YoungJ. Young,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0
400899667.0,Trevor,Booker, Trevor  Booker,PF,BKN,T. BookerT. Booker,33,18,8,13,1,2,1,2,5,7,12,3,4,0,3,3,-34,41.9
400899667.0,Rondae,Hollis-Jefferson, Rondae  Hollis-Jefferson,SF,BKN,R. Hollis-JeffersonR. Hollis-Jefferson,15,4,1,4,1,4,1,2,1,3,4,2,0,1,0,2,-4,13.8
400899667.0,Brook,Lopez, Brook  Lopez,C,BKN,B. LopezB. Lopez,28,13,4,14,4,5,1,6,1,2,3,2,2,1,0,1,-8,25.6
400899667.0,Isaiah,Whitehead, Isaiah  Whitehead,PG,BKN,I. WhiteheadI. Whitehead,24,4,2,8,0,0,0,0,0,4,4,3,0,1,2,2,0,13.3
400899667.0,Luis,Scola, Luis  Scola,PF,BKN,L. ScolaL. Scola,12,0,0,2,0,0,0,1,2,2,4,0,1,0,3,0,5,3.8
400899667.0,Anthony,Bennett, Anthony  Bennett,PF,BKN,A. BennettA. Bennett,2,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1.7
400899667.0,Joe,Harris, Joe  Harris,SF,BKN,J. HarrisJ. Harris,25,12,4,7,0,0,4,6,0,3,3,0,0,0,3,2,-23,12.6
400899667.0,Justin,Hamilton, Justin  Hamilton,C,BKN,J. HamiltonJ. Hamilton,19,2,0,2,2,3,0,1,0,0,0,0,0,1,0,0,-3,4.0
400899667.0,Randy,Foye, Randy  Foye,SG,BKN,R. FoyeR. Foye,12,2,1,3,0,0,0,1,0,2,2,2,0,0,2,1,-6,5.4
400899667.0,Sean,Kilpatrick, Sean  Kilpatrick,SG,BKN,S. KilpatrickS. Kilpatrick,32,23,8,17,6,8,1,4,0,2,2,3,0,3,3,1,-10,32.9
400900417.0,Amir,Johnson, Amir  Johnson,PF,BOS,A. JohnsonA. Johnson,23,9,3,5,3,4,0,2,0,2,2,2,1,0,1,4,3,15.4
400900417.0,Jae,Crowder, Jae  Crowder,SF,BOS,J. CrowderJ. Crowder,35,24,7,11,6,7,4,7,0,12,12,1,1,0,1,1,10,40.9
400900417.0,Al,Horford, Al  Horford,C,BOS,A. HorfordA. Horford,29,14,6,16,1,2,1,2,4,4,8,4,1,4,1,4,-3,38.6
400900417.0,Marcus,Smart, Marcus  Smart,PG,BOS,M. SmartM. Smart,29,12,3,14,5,5,1,5,0,3,3,5,3,0,2,5,-8,27.1
400900417.0,Avery,Bradley, Avery  Bradley,SG,BOS,A. BradleyA. Bradley,34,16,6,13,4,5,0,2,1,4,5,1,1,0,3,2,12,22.5
400900417.0,Jonas,Jerebko, Jonas  Jerebko,PF,BOS,J. JerebkoJ. Jerebko,7,0,0,1,0,0,0,1,0,3,3,0,0,0,0,0,0,3.6
400900417.0,Gerald,Green, Gerald  Green,SF,BOS,G. GreenG. Green,17,11,4,8,2,2,1,3,0,3,3,0,0,0,1,2,5,13.6
400900417.0,Jaylen,Brown, Jaylen  Brown,SF,BOS,J. BrownJ. Brown,16,0,0,2,0,0,0,2,0,2,2,0,0,0,0,1,-13,2.4
400900417.0,Tyler,Zeller, Tyler  Zeller,C,BOS,T. ZellerT. Zeller,7,3,1,1,1,2,0,0,0,1,1,0,0,0,0,2,-5,4.2
400900417.0,Kelly,Olynyk, Kelly  Olynyk,C,BOS,K. OlynykK. Olynyk,19,9,4,6,1,2,0,1,1,5,6,3,0,2,2,2,8,22.7
400900417.0,Terry,Rozier, Terry  Rozier,PG,BOS,T. RozierT. Rozier,23,0,0,8,0,0,0,4,2,4,6,4,0,0,1,0,6,12.2
400900417.0,Rondae,Hollis-Jefferson, Rondae  Hollis-Jefferson,SF,BKN,R. Hollis-JeffersonR. Hollis-Jefferson,16,10,3,7,4,6,0,1,0,5,5,1,1,0,2,4,3,17.5
400900417.0,Brook,Lopez, Brook  Lopez,C,BKN,B. LopezB. Lopez,31,23,8,18,5,6,2,5,1,4,5,4,0,2,2,4,-6,37.0
400900417.0,Jeremy,Lin, Jeremy  Lin,PG,BKN,J. LinJ. Lin,21,10,3,6,2,2,2,4,1,6,7,6,0,1,3,3,4,26.4
400900417.0,Randy,Foye, Randy  Foye,SG,BKN,R. FoyeR. Foye,27,14,4,7,3,4,3,5,0,1,1,0,0,1,1,4,4,16.2
400900417.0,Caris,LeVert, Caris  LeVert,SG,BKN,C. LeVertC. LeVert,25,5,1,6,2,2,1,4,1,3,4,2,1,0,0,2,1,14.8
400900417.0,Andrew,Nicholson, Andrew  Nicholson,PF,BKN,A. NicholsonA. Nicholson,17,11,4,9,2,2,1,2,1,1,2,2,2,0,0,1,4,20.4
400900417.0,Quincy,Acy, Quincy  Acy,SF,BKN,Q. AcyQ. Acy,32,10,3,11,2,4,2,8,0,8,8,3,1,0,1,2,-6,25.1
400900417.0,Isaiah,Whitehead, Isaiah  Whitehead,PG,BKN,I. WhiteheadI. Whitehead,23,2,0,8,2,2,0,3,0,2,2,1,0,3,1,1,-4,10.9
400900417.0,Spencer,Dinwiddie, Spencer  Dinwiddie,PG,BKN,S. DinwiddieS. Dinwiddie,29,4,1,5,2,2,0,2,1,2,3,4,1,0,0,2,-6,15.6
400900417.0,K.J.,McDaniels, K.J.  McDaniels,SG,BKN,K. McDanielsK. McDaniels,19,6,3,6,0,0,0,1,1,3,4,0,1,0,0,2,-9,12.8
400900582.0,Rondae,Hollis-Jefferson, Rondae  Hollis-Jefferson,SF,BKN,R. Hollis-JeffersonR. Hollis-Jefferson,37,17,4,15,8,8,1,2,1,10,11,3,4,2,3,2,-3,43.7
400900582.0,Brook,Lopez, Brook  Lopez,C,BKN,B. LopezB. Lopez,34,25,10,21,4,4,1,6,3,4,7,2,0,1,1,2,-7,37.4
400900582.0,Jeremy,Lin, Jeremy  Lin,PG,BKN,J. LinJ. Lin,34,26,4,9,16,17,2,5,3,9,12,4,0,1,1,4,-10,47.4
400900582.0,Randy,Foye, Randy  Foye,SG,BKN,R. FoyeR. Foye,16,2,0,2,2,2,0,2,0,1,1,0,2,0,0,1,-1,7.2
400900582.0,Caris,LeVert, Caris  LeVert,SG,BKN,C. LeVertC. LeVert,28,12,4,12,2,2,2,6,0,3,3,2,0,1,1,2,-5,19.6
400900582.0,Andrew,Nicholson, Andrew  Nicholson,PF,BKN,A. NicholsonA. Nicholson,8,0,0,2,0,0,0,2,0,1,1,0,0,0,1,3,-5,0.2
400900582.0,Justin,Hamilton, Justin  Hamilton,C,BKN,J. HamiltonJ. Hamilton,17,11,5,8,0,0,1,3,1,3,4,0,1,1,0,2,-3,19.8
400900582.0,Isaiah,Whitehead, Isaiah  Whitehead,PG,BKN,I. WhiteheadI. Whitehead,26,6,3,8,0,2,0,2,0,1,1,4,1,0,1,1,-7,14.2
400900582.0,Spencer,Dinwiddie, Spencer  Dinwiddie,PG,BKN,S. DinwiddieS. Dinwiddie,17,2,0,2,2,2,0,1,0,3,3,2,0,0,0,2,-5,8.6
400900582.0,Archie,Goodwin, Archie  Goodwin,SG,BKN,A. GoodwinA. Goodwin,14,3,1,4,0,0,1,1,0,2,2,1,0,0,2,0,1,4.9
400900582.0,K.J.,McDaniels, K.J.  McDaniels,SG,BKN,K. McDanielsK. McDaniels,10,1,0,3,1,2,0,1,1,3,4,0,0,1,2,0,0,5.8
400900582.0,Amir,Johnson, Amir  Johnson,PF,BOS,A. JohnsonA. Johnson,15,2,1,5,0,0,0,1,0,4,4,1,1,0,1,3,11,9.3
400900582.0,Jae,Crowder, Jae  Crowder,SF,BOS,J. CrowderJ. Crowder,33,11,4,6,0,0,3,4,1,7,8,6,1,2,2,0,9,33.6
400900582.0,Al,Horford, Al  Horford,C,BOS,A. HorfordA. Horford,33,19,8,17,2,4,1,3,1,7,8,4,1,1,1,3,7,37.6
400900582.0,Isaiah,Thomas, Isaiah  Thomas,PG,BOS,I. ThomasI. Thomas,30,27,10,21,5,5,2,10,1,3,4,3,1,0,4,4,16,34.3
400900582.0,Avery,Bradley, Avery  Bradley,SG,BOS,A. BradleyA. Bradley,33,18,7,10,1,1,3,5,2,3,5,2,0,0,0,4,7,27.0
400900582.0,Jonas,Jerebko, Jonas  Jerebko,PF,BOS,J. JerebkoJ. Jerebko,14,4,1,3,1,2,1,1,2,6,8,3,0,0,0,2,3,18.1
400900582.0,Jaylen,Brown, Jaylen  Brown,SF,BOS,J. BrownJ. Brown,18,3,1,5,0,0,1,3,0,1,1,1,1,0,2,0,-1,5.7
400900582.0,Tyler,Zeller, Tyler  Zeller,C,BOS,T. ZellerT. Zeller,7,4,1,2,2,2,0,0,0,0,0,0,0,0,0,0,-8,4.0
400900582.0,Kelly,Olynyk, Kelly  Olynyk,C,BOS,K. OlynykK. Olynyk,15,11,4,9,2,2,1,3,1,5,6,3,0,0,2,3,2,20.7
400900582.0,Marcus,Smart, Marcus  Smart,PG,BOS,M. SmartM. Smart,31,13,3,9,5,5,2,6,0,2,2,6,1,1,1,2,3,27.4
400900582.0,Terry,Rozier, Terry  Rozier,PG,BOS,T. RozierT. Rozier,11,2,1,4,0,0,0,2,1,4,5,2,1,0,0,2,-4,13.0
400899556.0,Trevor,Booker, Trevor  Booker,PF,BKN,T. BookerT. Booker,29,5,1,6,3,4,0,0,1,5,6,2,3,0,1,2,-11,20.2
400899556.0,Rondae,Hollis-Jefferson, Rondae  Hollis-Jefferson,SF,BKN,R. Hollis-JeffersonR. Hollis-Jefferson,29,8,1,4,6,6,0,2,0,5,5,4,0,1,3,1,-1,19.0
400899556.0,Brook,Lopez, Brook  Lopez,C,BKN,B. LopezB. Lopez,24,21,8,12,4,6,1,5,1,3,4,1,0,3,1,3,-4,32.3
400899556.0,Sean,Kilpatrick, Sean  Kilpatrick,SG,BKN,S. KilpatrickS. Kilpatrick,28,7,2,9,2,4,1,4,0,4,4,5,0,0,4,3,-10,15.3
400899556.0,Luis,Scola, Luis  Scola,PF,BKN,L. ScolaL. Scola,14,5,2,5,1,3,0,1,1,3,4,0,0,0,2,3,-6,7.8
400899556.0,Anthony,Bennett, Anthony  Bennett,PF,BKN,A. BennettA. Bennett,4,5,2,3,0,0,1,2,1,1,2,0,0,0,0,0,2,7.4
400899556.0,Joe,Harris, Joe  Harris,SF,BKN,J. HarrisJ. Harris,29,8,3,7,1,2,1,4,1,6,7,1,1,0,1,4,-12,18.9
400899556.0,Justin,Hamilton, Justin  Hamilton,C,BKN,J. HamiltonJ. Hamilton,23,21,8,13,0,0,5,7,1,3,4,0,1,0,0,0,-11,27.8
400899556.0,Randy,Foye, Randy  Foye,SG,BKN,R. FoyeR. Foye,15,5,2,6,0,0,1,4,0,0,0,1,0,0,1,1,-7,5.5
400899556.0,Kristaps,Porzingis, Kristaps  Porzingis,PF,NY,K. PorzingisK. Porzingis,31,21,7,15,3,5,4,8,1,7,8,1,2,2,2,2,4,38.1
400899556.0,Carmelo,Anthony, Carmelo  Anthony,SF,NY,C. AnthonyC. Anthony,34,22,9,22,2,2,2,6,1,7,8,2,1,1,0,3,3,38.6
400899556.0,Joakim,Noah, Joakim  Noah,C,NY,J. NoahJ. Noah,21,2,1,2,0,0,0,0,2,5,7,4,1,0,2,2,5,16.4
400899556.0,Derrick,Rose, Derrick  Rose,PG,NY,D. RoseD. Rose,22,14,6,10,1,2,1,1,1,2,3,4,0,0,2,1,-10,21.6
400899556.0,Courtney,Lee, Courtney  Lee,SG,NY,C. LeeC. Lee,31,13,5,10,3,4,0,3,0,3,3,1,0,0,0,0,0,18.1
400899556.0,Mindaugas,Kuzminskas, Mindaugas  Kuzminskas,SF,NY,M. KuzminskasM. Kuzminskas,17,5,2,4,0,0,1,3,1,1,2,1,2,0,0,3,23,12.9
400899556.0,Lance,Thomas, Lance  Thomas,SF,NY,L. ThomasL. Thomas,10,6,3,5,0,0,0,1,0,1,1,0,1,0,0,1,-2,9.2
400899556.0,Maurice,Ndour, Maurice  Ndour,SF,NY,M. NdourM. Ndour,8,4,2,3,0,0,0,0,0,2,2,0,1,0,1,1,-3,7.4
400899556.0,Kyle,O'Quinn, Kyle  O'Quinn,C,NY,K. O'QuinnK. O'Quinn,5,3,1,1,1,2,0,0,1,1,2,0,0,0,0,0,-6,5.4
400899556.0,Guillermo,Hernangomez, Guillermo  Hernangomez,C,NY,G. HernangomezG. Hernangomez,15,14,6,7,2,2,0,0,2,4,6,0,1,2,1,2,15,26.2
400899556.0,Sasha,Vujacic, Sasha  Vujacic,SG,NY,S. VujacicS. Vujacic,13,3,1,5,0,0,1,4,0,5,5,1,1,0,2,2,23,10.5
400899556.0,Justin,Holiday, Justin  Holiday,SG,NY,J. HolidayJ. Holiday,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,-6,0.0
400899575.0,Kristaps,Porzingis, Kristaps  Porzingis,PF,NY,K. PorzingisK. Porzingis,23,14,5,15,4,4,0,2,2,4,6,1,1,2,1,4,-24,27.7
400899575.0,Carmelo,Anthony, Carmelo  Anthony,SF,NY,C. AnthonyC. Anthony,12,12,5,8,1,1,1,1,0,2,2,1,0,0,1,2,-6,14.9
400899575.0,Joakim,Noah, Joakim  Noah,C,NY,J. NoahJ. Noah,22,9,4,5,1,1,0,0,3,7,10,2,1,3,3,0,-9,29.0
400899575.0,Derrick,Rose, Derrick  Rose,PG,NY,D. RoseD. Rose,27,11,3,10,4,4,1,3,0,4,4,6,0,0,7,4,-10,17.8
400899575.0,Courtney,Lee, Courtney  Lee,SG,NY,C. LeeC. Lee,22,1,0,4,1,1,0,1,1,0,1,1,0,1,1,3,-18,4.7
400899575.0,Mindaugas,Kuzminskas, Mindaugas  Kuzminskas,SF,NY,M. KuzminskasM. Kuzminskas,16,5,2,5,1,2,0,1,1,1,2,2,0,0,2,0,-1,8.4
400899575.0,Lance,Thomas, Lance  Thomas,SF,NY,L. ThomasL. Thomas,20,7,3,7,0,0,1,3,1,4,5,1,1,1,1,1,-4,17.5
400899575.0,Kyle,O'Quinn, Kyle  O'Quinn,C,NY,K. O'QuinnK. O'Quinn,3,2,1,3,0,0,0,0,1,2,3,0,0,0,0,1,-1,5.6
400899575.0,Guillermo,Hernangomez, Guillermo  Hernangomez,C,NY,G. HernangomezG. Hernangomez,24,8,4,13,0,0,0,0,6,6,12,3,2,1,5,5,-24,27.9
400899575.0,Sasha,Vujacic, Sasha  Vujacic,SG,NY,S. VujacicS. Vujacic,9,0,0,3,0,0,0,2,0,1,1,0,0,0,0,1,-8,1.2
400899575.0,Justin,Holiday, Justin  Holiday,SG,NY,J. HolidayJ. Holiday,26,10,4,11,0,0,2,5,4,1,5,0,1,2,1,2,-7,21.0
400899575.0,Ron,Baker, Ron  Baker,SG,NY,R. BakerR. Baker,8,2,1,3,0,0,0,1,0,0,0,0,1,1,0,0,-7,6.0
400899575.0,Amir,Johnson, Amir  Johnson,PF,BOS,A. JohnsonA. Johnson,21,2,0,1,2,2,0,0,2,1,3,1,1,0,2,2,21,7.1
400899575.0,Kelly,Olynyk, Kelly  Olynyk,C,BOS,K. OlynykK. Olynyk,30,19,6,11,4,4,3,5,2,5,7,3,2,0,3,3,25,32.9
400899575.0,Isaiah,Thomas, Isaiah  Thomas,PG,BOS,I. ThomasI. Thomas,28,29,9,17,8,8,3,5,2,1,3,4,1,0,2,1,16,38.6
400899575.0,Marcus,Smart, Marcus  Smart,PG,BOS,M. SmartM. Smart,34,12,5,13,0,0,2,7,1,5,6,10,3,0,1,1,23,39.2
400899575.0,Avery,Bradley, Avery  Bradley,SG,BOS,A. BradleyA. Bradley,32,15,5,17,4,4,1,4,3,7,10,2,3,0,2,2,6,34.0
400899575.0,Jordan,Mickey, Jordan  Mickey,PF,BOS,J. MickeyJ. Mickey,3,2,1,2,0,0,0,0,2,1,3,0,0,0,0,0,1,5.6
400899575.0,Jonas,Jerebko, Jonas  Jerebko,PF,BOS,J. JerebkoJ. Jerebko,21,5,2,4,1,2,0,1,3,2,5,1,1,1,0,1,-6,16.5
400899575.0,Jaylen,Brown, Jaylen  Brown,SF,BOS,J. BrownJ. Brown,17,10,3,9,3,8,1,3,0,4,4,0,0,1,0,2,9,16.8
400899575.0,Gerald,Green, Gerald  Green,SF,BOS,G. GreenG. Green,3,0,0,1,0,0,0,0,1,0,1,1,0,0,2,0,1,0.7
400899575.0,Tyler,Zeller, Tyler  Zeller,C,BOS,T. ZellerT. Zeller,21,11,3,6,5,7,0,0,1,3,4,0,2,1,3,4,15,18.8
400899575.0,Terry,Rozier, Terry  Rozier,PG,BOS,T. RozierT. Rozier,27,10,1,8,7,8,1,1,2,3,5,1,2,0,0,2,28,21.5
400899575.0,James,Young, James  Young,SG,BOS,J. YoungJ. Young,3,0,0,1,0,0,0,1,0,2,2,0,1,0,0,0,1,4.4
400899898.0,Amir,Johnson, Amir  Johnson,PF,BOS,A. JohnsonA. Johnson,24,9,3,6,3,4,0,0,5,1,6,3,1,0,0,4,8,22.7
400899898.0,Jae,Crowder, Jae  Crowder,SF,BOS,J. CrowderJ. Crowder,34,16,5,9,3,4,3,6,1,5,6,1,0,0,0,3,1,24.7
400899898.0,Al,Horford, Al  Horford,C,BOS,A. HorfordA. Horford,35,15,7,13,0,0,1,3,3,4,7,5,3,1,0,0,5,38.9
400899898.0,Isaiah,Thomas, Isaiah  Thomas,PG,BOS,I. ThomasI. Thomas,33,27,9,23,6,8,3,13,0,3,3,3,0,0,2,3,-7,33.1
400899898.0,Avery,Bradley, Avery  Bradley,SG,BOS,A. BradleyA. Bradley,32,11,5,12,0,0,1,1,0,6,6,3,3,0,1,2,-6,27.7
400899898.0,Jonas,Jerebko, Jonas  Jerebko,PF,BOS,J. JerebkoJ. Jerebko,13,2,1,5,0,0,0,3,1,1,2,0,1,0,0,3,-2,6.4
400899898.0,Gerald,Green, Gerald  Green,SF,BOS,G. GreenG. Green,12,8,3,6,0,0,2,3,1,2,3,1,1,1,0,0,17,17.1
400899898.0,Jaylen,Brown, Jaylen  Brown,SF,BOS,J. BrownJ. Brown,6,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,-2,2.4
400899898.0,Kelly,Olynyk, Kelly  Olynyk,C,BOS,K. OlynykK. Olynyk,23,16,7,9,0,0,2,3,0,2,2,2,0,0,1,3,-6,20.4
400899898.0,Marcus,Smart, Marcus  Smart,PG,BOS,M. SmartM. Smart,28,15,5,9,3,4,2,4,1,1,2,7,1,0,1,2,17,28.9
400899898.0,Kristaps,Porzingis, Kristaps  Porzingis,PF,NY,K. PorzingisK. Porzingis,37,22,9,16,2,2,2,4,2,10,12,1,2,3,5,4,-3,42.9
400899898.0,Carmelo,Anthony, Carmelo  Anthony,SF,NY,C. AnthonyC. Anthony,39,29,9,24,9,9,2,7,2,5,7,2,1,1,2,2,-8,42.4
400899898.0,Joakim,Noah, Joakim  Noah,C,NY,J. NoahJ. Noah,28,8,3,4,2,3,0,0,5,7,12,2,0,0,0,4,4,25.4
400899898.0,Derrick,Rose, Derrick  Rose,PG,NY,D. RoseD. Rose,38,25,10,19,5,6,0,0,3,2,5,3,0,0,3,3,-5,32.5
400899898.0,Courtney,Lee, Courtney  Lee,SG,NY,C. LeeC. Lee,34,11,4,9,1,2,2,6,1,2,3,0,0,2,0,3,-6,18.6
400899898.0,Mindaugas,Kuzminskas, Mindaugas  Kuzminskas,SF,NY,M. KuzminskasM. Kuzminskas,9,3,1,3,0,0,1,2,1,0,1,0,0,0,0,0,-1,4.2
400899898.0,Lance,Thomas, Lance  Thomas,SF,NY,L. ThomasL. Thomas,9,3,1,3,1,1,0,1,2,0,2,1,0,0,0,2,4,6.9
400899898.0,Kyle,O'Quinn, Kyle  O'Quinn,C,NY,K. O'QuinnK. O'Quinn,13,6,3,4,0,0,0,0,1,3,4,0,0,0,4,3,1,6.8
400899898.0,Guillermo,Hernangomez, Guillermo  Hernangomez,C,NY,G. HernangomezG. Hernangomez,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,0.0
400899898.0,Justin,Holiday, Justin  Holiday,SG,NY,J. HolidayJ. Holiday,14,7,1,3,4,4,1,2,0,1,1,0,0,0,2,1,3,6.2
400900051.0,Carmelo,Anthony, Carmelo  Anthony,SF,NY,C. AnthonyC. Anthony,33,13,5,14,0,0,3,9,1,3,4,3,0,1,1,2,-1,23.3
400900051.0,Mindaugas,Kuzminskas, Mindaugas  Kuzminskas,SF,NY,M. KuzminskasM. Kuzminskas,29,17,6,12,3,3,2,3,2,4,6,2,0,0,1,1,-9,26.2
400900051.0,Kyle,O'Quinn, Kyle  O'Quinn,C,NY,K. O'QuinnK. O'Quinn,10,2,1,3,0,0,0,0,1,0,1,1,0,0,0,0,-5,4.7
400900051.0,Derrick,Rose, Derrick  Rose,PG,NY,D. RoseD. Rose,33,30,13,24,4,4,0,0,4,6,10,5,2,2,4,3,-1,53.5
400900051.0,Ron,Baker, Ron  Baker,SG,NY,R. BakerR. Baker,11,0,0,0,0,0,0,0,0,1,1,0,0,0,2,5,-9,-0.8
400900051.0,Marshall,Plumlee, Marshall  Plumlee,C,NY,M. PlumleeM. Plumlee,20,5,2,2,1,3,0,0,3,4,7,3,0,2,2,5,11,19.9
400900051.0,Guillermo,Hernangomez, Guillermo  Hernangomez,C,NY,G. HernangomezG. Hernangomez,20,17,8,13,1,1,0,0,4,7,11,1,0,0,1,2,9,30.7
400900051.0,Justin,Holiday, Justin  Holiday,SG,NY,J. HolidayJ. Holiday,19,13,4,8,3,3,2,5,0,5,5,0,0,1,2,3,23,19.0
400900051.0,Courtney,Lee, Courtney  Lee,SG,NY,C. LeeC. Lee,38,9,4,8,0,0,1,3,2,6,8,7,0,1,0,2,18,31.1
400900051.0,Amir,Johnson, Amir  Johnson,PF,BOS,A. JohnsonA. Johnson,18,10,5,6,0,0,0,0,1,6,7,2,1,2,0,4,8,27.4
400900051.0,Jae,Crowder, Jae  Crowder,SF,BOS,J. CrowderJ. Crowder,37,21,7,13,5,6,2,5,0,5,5,1,0,0,0,3,-1,28.5
400900051.0,Al,Horford, Al  Horford,C,BOS,A. HorfordA. Horford,34,5,2,14,0,0,1,8,2,5,7,10,1,1,0,0,2,32.4
400900051.0,Marcus,Smart, Marcus  Smart,PG,BOS,M. SmartM. Smart,32,4,1,6,2,2,0,2,2,1,3,5,2,2,0,1,0,23.1
