id,date,home_team,visit_team,home_team_score,visit_team_score,away_losses,away_wins,home_losses,home_wins
400900176,2017-02-06,TOR,LAC,118,109,21,31,21,32
400900196,2017-02-08,NY,LAC,115,119,21,32,32,22
400900260,2017-02-23,GS,LAC,123,113,22,35,9,48
400900340,2017-03-06,LAC,BOS,116,102,24,40,25,38
400900369,2017-03-11,LAC,PHI,112,100,42,23,26,40
400900445,2017-03-20,LAC,NY,114,105,43,27,29,42
400899528,2016-11-04,LAL,GS,117,97,2,4,3,3
400899607,2016-11-15,LAL,BKN,125,118,7,4,5,7
400899673,2016-11-23,GS,LAL,149,106,8,8,2,13
400899688,2016-11-25,LAL,GS,85,109,2,14,9,8
400899726,2016-12-02,TOR,LAL,113,80,11,10,6,13
400899802,2016-12-11,LAL,NY,112,118,10,14,16,10
400899820,2016-12-14,BKN,LAL,107,97,18,10,17,7
400899838,2016-12-16,PHI,LAL,89,100,18,11,20,6
400899902,2016-12-25,LAL,LAC,111,102,10,22,22,12
400899387,2017-01-01,LAL,TOR,114,123,10,23,25,12
400900022,2017-01-14,LAC,LAL,113,97,29,15,14,28
400900156,2017-02-03,BOS,LAL,113,107,36,17,18,32
400900173,2017-02-06,NY,LAL,107,121,36,18,31,22
400900313,2017-03-03,LAL,BOS,95,115,22,40,43,19
400900385,2017-03-12,LAL,PHI,116,118,42,24,46,20
400900453,2017-03-21,LAL,LAC,109,133,29,43,51,20
400899368,2017-04-01,LAC,LAL,115,104,55,21,31,47
400900607,2017-04-12,GS,LAL,109,94,56,26,15,67
400899486,2016-10-30,PHX,GS,100,106,1,2,3,0
400899495,2016-10-31,LAC,PHX,116,98,4,0,0,3
400899542,2016-11-06,LAL,PHX,119,108,5,2,3,4
400899589,2016-11-12,PHX,BKN,104,122,5,4,7,3
400899593,2016-11-13,GS,PHX,133,120,8,3,2,8
400899639,2016-11-19,PHI,PHX,120,105,10,4,10,3
400899741,2016-12-03,GS,PHX,138,109,14,6,3,17
400899786,2016-12-09,LAL,PHX,115,119,16,7,15,10
400899814,2016-12-13,PHX,NY,113,111,11,14,17,8
400899895,2016-12-23,PHX,PHI,123,116,22,7,21,9
400899932,2016-12-29,PHX,TOR,99,91,10,22,23,10
400899418,2017-01-02,LAC,PHX,109,98,25,10,14,23
400900075,2017-01-21,NY,PHX,105,107,29,14,26,19
400900084,2017-01-22,TOR,PHX,103,115,29,15,16,28
400899430,2017-02-01,PHX,LAC,114,124,18,31,34,15
400900250,2017-02-15,PHX,LAL,137,101,39,19,39,18
400900324,2017-03-05,PHX,BOS,109,106,23,40,42,21
400900359,2017-03-09,PHX,LAL,110,122,45,20,44,21
400900462,2017-03-23,BKN,PHX,126,98,50,22,56,15
400900471,2017-03-24,BOS,PHX,130,120,51,22,26,47
400900519,2017-03-30,PHX,LAC,118,124,31,46,54,22
400900549,2017-04-05,PHX,GS,111,120,14,65,57,22
400899412,2016-10-26,PHX,SAC,94,113,0,1,1,0
400899539,2016-11-06,TOR,SAC,91,96,5,3,2,4
400899570,2016-11-10,SAC,LAL,91,101,4,5,6,4
400899633,2016-11-18,SAC,LAC,115,121,2,11,9,4
400899646,2016-11-20,SAC,TOR,102,99,5,8,9,5
400899697,2016-11-27,BKN,SAC,105,122,10,7,12,4
400899447,2016-12-02,BOS,SAC,97,92,12,7,8,11
400899744,2016-12-04,NY,SAC,106,98,13,7,9,11
400899787,2016-12-09,SAC,NY,100,103,10,13,14,8
400899809,2016-12-12,SAC,LAL,116,92,17,10,15,9
400899913,2016-12-26,SAC,PHI,102,100,23,7,17,14
400899972,2017-01-06,SAC,LAC,98,106,14,25,21,15
400899987,2017-01-08,SAC,GS,106,117,6,32,22,15
400928501,2017-01-30,PHI,SAC,122,119,29,19,29,18
400900158,2017-02-03,SAC,PHX,103,105,34,16,31,19
400900169,2017-02-04,SAC,GS,109,106,8,43,31,20
400900198,2017-02-08,SAC,BOS,108,92,19,33,32,21
400900239,2017-02-14,LAL,SAC,96,97,32,24,38,19
400900253,2017-02-15,GS,SAC,109,86,33,24,9,47
400899448,2017-03-01,SAC,BKN,100,109,49,10,36,25
400900407,2017-03-15,PHX,SAC,101,107,41,27,46,22
400900476,2017-03-24,GS,SAC,114,100,45,27,14,58
400900484,2017-03-26,LAC,SAC,97,98,45,28,31,44
400900565,2017-04-07,LAL,SAC,98,94,48,31,55,24
400900594,2017-04-11,SAC,PHX,129,104,58,24,49,32
400900606,2017-04-12,LAC,SAC,115,95,50,32,31,51
400899422,2016-10-27,CHI,BOS,105,99,1,1,0,1
400899493,2016-10-31,BKN,CHI,88,118,0,3,3,1
400899511,2016-11-02,BOS,CHI,107,100,1,3,1,3
400899523,2016-11-04,CHI,NY,104,117,3,2,2,3
400899642,2016-11-19,LAC,CHI,102,95,5,8,2,12
400899648,2016-11-20,LAL,CHI,110,118,5,9,7,7
400899679,2016-11-25,PHI,CHI,89,105,6,10,12,4
400899719,2016-11-30,CHI,LAL,90,96,10,10,7,10
400899922,2016-12-28,CHI,BKN,101,99,23,8,16,16
400899975,2017-01-07,CHI,TOR,123,118,12,24,18,19
400900008,2017-01-12,NY,CHI,104,89,21,19,22,18
400900081,2017-01-21,CHI,SAC,102,99,27,16,23,22
400900137,2017-01-29,CHI,PHI,121,108,29,17,25,24
400900183,2017-02-06,SAC,CHI,107,112,26,26,32,20
400900197,2017-02-08,GS,CHI,123,92,27,26,8,44
400900212,2017-02-10,PHX,CHI,115,97,28,26,37,17
400900236,2017-02-14,CHI,TOR,105,94,24,32,29,27
400900255,2017-02-16,CHI,BOS,104,103,20,37,29,28
400900265,2017-02-24,CHI,PHX,128,121,40,18,29,29
400900301,2017-03-02,CHI,GS,94,87,11,50,30,31
400900317,2017-03-04,CHI,LAC,91,101,25,37,31,31
400900380,2017-03-12,BOS,CHI,100,80,35,31,25,42
400900446,2017-03-21,TOR,CHI,122,120,38,33,29,42
400900472,2017-03-24,CHI,PHI,107,117,45,27,39,34
400900538,2017-04-04,NY,CHI,100,91,40,38,48,30
400900551,2017-04-06,PHI,CHI,90,102,40,39,51,28
400900566,2017-04-08,BKN,CHI,107,106,41,39,60,20
400900600,2017-04-12,CHI,BKN,112,73,62,20,41,41
400899375,2016-10-25,CLE,NY,117,88,1,0,0,1
400899429,2016-10-28,TOR,CLE,91,94,0,2,1,1
400899518,2016-11-03,CLE,BOS,128,122,2,3,0,5
400899530,2016-11-05,PHI,CLE,101,102,0,6,5,0
400899603,2016-11-15,CLE,TOR,121,117,3,7,1,9
400899695,2016-11-27,PHI,CLE,108,112,2,13,13,4
400899395,2016-12-01,CLE,LAC,94,113,5,15,4,13
400899728,2016-12-02,CHI,CLE,111,105,5,13,7,11
400899747,2016-12-05,TOR,CLE,112,116,5,14,7,14
400899769,2016-12-07,NY,CLE,94,126,5,15,10,12
400899844,2016-12-17,CLE,LAL,119,108,19,11,6,19
400899886,2016-12-23,CLE,BKN,119,99,22,7,6,22
400899899,2016-12-25,CLE,GS,109,108,5,27,6,23
400899930,2016-12-29,CLE,BOS,124,118,14,19,7,24
400899953,2017-01-04,CLE,CHI,94,106,18,18,8,26
400899968,2017-01-06,BKN,CLE,108,116,8,27,27,8
400899986,2017-01-08,PHX,CLE,116,120,8,28,26,12
400900020,2017-01-13,SAC,CLE,108,120,10,29,23,16
400900040,2017-01-16,GS,CLE,126,91,11,29,6,35
400900057,2017-01-19,CLE,PHX,118,103,29,13,11,30
400900101,2017-01-25,CLE,SAC,112,116,27,18,14,30
400900116,2017-01-27,CLE,BKN,124,116,37,9,14,31
400900164,2017-02-04,NY,CLE,104,111,15,34,30,22
400900259,2017-02-23,CLE,NY,119,104,35,23,16,40
400900277,2017-02-25,CLE,CHI,99,117,29,30,17,40
400899432,2017-03-01,BOS,CLE,103,99,18,41,22,39
400900426,2017-03-18,LAC,CLE,108,78,23,45,29,41
400900438,2017-03-19,LAL,CLE,120,125,23,46,50,20
400900517,2017-03-30,CHI,CLE,99,93,27,47,39,36
400900523,2017-03-31,CLE,PHI,122,105,48,28,27,48
400900547,2017-04-05,BOS,CLE,91,114,27,51,28,50
400900596,2017-04-12,CLE,TOR,83,98,31,51,31,51
400899382,2016-10-26,TOR,DET,109,91,1,0,0,1
400899500,2016-11-01,DET,NY,102,89,2,1,1,3
400899507,2016-11-02,BKN,DET,109,101,2,3,3,2
400899548,2016-11-07,LAC,DET,114,82,3,4,1,6
400899563,2016-11-09,PHX,DET,107,100,4,4,6,3
400899612,2016-11-16,NY,DET,105,102,6,6,6,5
400899625,2016-11-18,CLE,DET,104,81,7,6,2,10
400899638,2016-11-19,DET,BOS,92,94,6,7,8,6
400899680,2016-11-25,DET,LAC,108,97,3,14,9,8
400899717,2016-11-30,BOS,DET,114,121,10,10,8,10
400899759,2016-12-06,DET,CHI,102,91,10,11,11,12
400899798,2016-12-11,DET,PHI,79,97,18,6,13,13
400899856,2016-12-19,CHI,DET,113,82,16,14,13,14
400899888,2016-12-23,DET,GS,113,119,4,27,18,14
400899906,2016-12-26,DET,CLE,106,90,7,23,18,15
400900000,2017-01-10,SAC,DET,100,94,22,18,22,16
400900011,2017-01-12,GS,DET,127,107,23,18,6,34
400900033,2017-01-15,LAL,DET,97,102,24,19,30,15
400900090,2017-01-23,DET,SAC,104,109,27,17,25,21
400900142,2017-01-30,BOS,DET,113,109,27,21,18,30
400900178,2017-02-06,DET,PHI,113,96,33,18,28,24
400900191,2017-02-08,DET,LAL,121,102,37,18,28,25
400900223,2017-02-12,TOR,DET,101,102,29,26,23,32
400900285,2017-02-26,DET,BOS,98,104,21,38,31,28
400900314,2017-03-04,PHI,DET,106,136,32,30,39,23
400900333,2017-03-06,DET,CHI,109,95,32,31,32,31
400900355,2017-03-09,DET,CLE,106,101,21,42,33,32
400900370,2017-03-11,DET,NY,112,92,40,26,33,33
400900394,2017-03-14,CLE,DET,128,96,34,33,22,44
400900418,2017-03-17,DET,TOR,75,87,29,40,36,33
400900433,2017-03-19,DET,PHX,112,95,48,22,36,34
400900447,2017-03-21,BKN,DET,98,96,37,34,56,14
400900456,2017-03-22,CHI,DET,117,95,38,34,38,34
400900493,2017-03-27,NY,DET,109,95,40,34,46,28
400900516,2017-03-30,DET,BKN,90,89,59,16,41,35
400900544,2017-04-05,DET,TOR,102,105,31,48,43,35
400899452,2016-10-28,BKN,IND,103,94,1,1,1,1
400899480,2016-10-29,CHI,IND,118,101,2,1,0,2
400899498,2016-11-01,IND,LAL,115,108,3,1,2,2
400899533,2016-11-05,IND,CHI,111,94,3,3,3,3
400899560,2016-11-09,IND,PHI,122,115,7,0,4,4
400899571,2016-11-11,PHI,IND,109,105,5,4,7,1
400899580,2016-11-12,IND,BOS,99,105,4,5,6,4
400899610,2016-11-16,IND,CLE,103,93,2,9,6,6
400899626,2016-11-18,IND,PHX,96,116,9,4,7,6
400899652,2016-11-21,IND,GS,83,120,2,12,8,7
400899684,2016-11-25,IND,BKN,118,97,11,4,9,8
400899699,2016-11-27,IND,LAC,91,70,4,14,9,9
400899745,2016-12-04,LAC,IND,102,111,10,10,6,16
400899756,2016-12-05,GS,IND,142,106,11,10,3,18
400899771,2016-12-07,PHX,IND,94,109,11,11,16,6
400899842,2016-12-17,DET,IND,90,105,14,14,15,14
400899863,2016-12-20,NY,IND,118,111,15,15,13,15
400899882,2016-12-22,IND,BOS,102,109,12,17,16,15
400899907,2016-12-26,CHI,IND,90,85,17,15,16,15
400899934,2016-12-30,IND,CHI,111,101,17,16,18,16
400899425,2017-01-03,DET,IND,116,121,18,18,21,16
400899957,2017-01-05,IND,BKN,121,109,26,8,18,19
400899973,2017-01-07,IND,NY,123,109,20,17,18,20
400900056,2017-01-18,SAC,IND,100,106,19,22,25,16
400900070,2017-01-20,LAL,IND,108,95,20,22,31,16
400900093,2017-01-23,IND,NY,103,109,26,20,22,22
400900117,2017-01-27,IND,SAC,115,111,28,18,22,24
400900152,2017-02-03,BKN,IND,97,106,22,27,41,9
400900162,2017-02-04,IND,DET,105,84,28,23,22,28
400900188,2017-02-08,IND,CLE,117,132,15,36,23,29
400900241,2017-02-15,CLE,IND,113,104,27,29,16,39
400900351,2017-03-08,IND,DET,115,98,33,31,31,33
400900396,2017-03-14,NY,IND,87,81,33,34,41,27
400900435,2017-03-19,TOR,IND,116,91,34,35,29,41
400900455,2017-03-22,BOS,IND,109,100,35,36,26,46
400900487,2017-03-26,IND,PHI,107,94,46,27,36,37
400900521,2017-03-31,TOR,IND,111,100,39,37,30,46
400899471,2017-04-02,CLE,IND,135,130,40,37,27,49
400900535,2017-04-04,IND,TOR,108,90,31,47,40,38
400900581,2017-04-10,PHI,IND,111,120,40,41,53,28
400899481,2016-10-29,MIL,BKN,110,108,2,1,1,1
400899488,2016-10-30,DET,MIL,98,83,2,1,1,2
400899516,2016-11-03,MIL,IND,125,107,3,2,2,3
400899535,2016-11-05,MIL,SAC,117,91,5,2,2,4
400899641,2016-11-19,MIL,GS,121,124,2,11,7,5
400899682,2016-11-25,MIL,TOR,99,105,6,10,8,6
400899712,2016-11-29,MIL,CLE,118,101,3,13,8,8
400899367,2016-12-01,BKN,MIL,93,111,8,9,13,5
400899733,2016-12-03,MIL,BKN,112,103,14,5,8,10
400899804,2016-12-12,TOR,MIL,122,100,12,11,7,17
400899826,2016-12-15,MIL,CHI,108,97,12,13,12,12
400899835,2016-12-16,CHI,MIL,69,95,12,13,13,13
400899865,2016-12-20,MIL,CLE,108,114,6,20,13,13
400899871,2016-12-21,CLE,MIL,113,102,14,13,6,21
400899921,2016-12-28,DET,MIL,94,119,15,15,19,15
400899945,2016-12-31,CHI,MIL,96,116,16,16,18,16
400899952,2017-01-04,NY,MIL,104,105,16,18,19,16
400899969,2017-01-06,MIL,NY,111,116,19,17,17,18
400900036,2017-01-16,MIL,PHI,104,113,26,13,20,20
400900105,2017-01-25,MIL,PHI,109,114,27,17,24,21
400900119,2017-01-27,TOR,MIL,102,86,25,21,18,29
400900127,2017-01-28,MIL,BOS,108,112,18,29,26,21
400900166,2017-02-04,PHX,MIL,112,137,28,22,35,16
400900207,2017-02-10,MIL,LAL,114,122,37,19,30,22
400900214,2017-02-11,IND,MIL,100,116,30,23,25,29
400900229,2017-02-13,MIL,DET,102,89,30,26,30,24
400900244,2017-02-15,BKN,MIL,125,129,30,25,47,9
400900281,2017-02-26,MIL,PHX,100,96,41,18,31,26
400900290,2017-02-27,CLE,MIL,102,95,32,26,17,41
400900307,2017-03-03,MIL,LAC,112,101,25,36,33,27
400900315,2017-03-04,MIL,TOR,101,94,26,37,33,28
400900329,2017-03-06,PHI,MIL,98,112,33,29,40,23
400900347,2017-03-08,MIL,NY,104,93,39,26,33,30
400900362,2017-03-10,MIL,IND,99,85,32,33,33,31
400900408,2017-03-15,LAC,MIL,96,97,34,33,28,40
400900422,2017-03-17,LAL,MIL,103,107,34,34,49,20
400900430,2017-03-18,GS,MIL,117,92,35,34,14,55
400900460,2017-03-22,SAC,MIL,98,116,35,36,44,27
400900485,2017-03-26,MIL,CHI,94,109,39,35,36,37
400900508,2017-03-29,BOS,MIL,100,103,36,39,27,48
400900525,2017-03-31,MIL,DET,108,105,42,35,36,40
400900553,2017-04-06,IND,MIL,104,89,39,40,40,39
400900569,2017-04-08,PHI,MIL,82,90,39,41,52,28
400900597,2017-04-12,BOS,MIL,112,94,40,42,29,53
400899379,2016-10-26,IND,DAL,130,121,1,0,0,1
400899540,2016-11-06,DAL,MIL,86,75,3,4,5,1
400899554,2016-11-08,LAL,DAL,97,109,5,2,4,4
400899566,2016-11-09,GS,DAL,116,95,6,2,2,6
400899596,2016-11-14,NY,DAL,93,77,7,2,6,4
400899611,2016-11-16,BOS,DAL,90,83,8,2,5,6
400899670,2016-11-23,DAL,LAC,104,124,2,14,12,2
400899677,2016-11-25,CLE,DAL,128,90,13,2,2,12
400899738,2016-12-03,DAL,CHI,107,82,8,11,15,4
400899770,2016-12-07,DAL,SAC,89,120,13,8,17,4
400899785,2016-12-09,DAL,IND,111,103,12,11,17,5
400899823,2016-12-14,DAL,DET,85,95,13,14,19,6
400899853,2016-12-18,DAL,SAC,99,79,17,10,20,7
400899897,2016-12-23,LAC,DAL,88,90,21,9,9,22
400899933,2016-12-29,LAL,DAL,89,101,23,10,24,12
400899943,2016-12-30,GS,DAL,108,99,24,10,5,29
400899962,2017-01-05,DAL,PHX,95,102,25,12,25,11
400900012,2017-01-12,PHX,DAL,108,113,27,12,27,12
400900045,2017-01-17,CHI,DAL,98,99,27,14,22,21
400900083,2017-01-22,DAL,LAL,122,73,32,16,29,15
400900109,2017-01-25,DAL,NY,103,95,27,20,29,16
400900143,2017-01-30,DAL,CLE,104,97,15,32,30,18
400899402,2017-02-01,DAL,PHI,113,95,30,18,30,19
400900231,2017-02-13,DAL,BOS,98,111,19,36,33,22
400900245,2017-02-15,DET,DAL,98,91,34,22,30,27
400900342,2017-03-07,DAL,LAL,122,111,45,19,36,27
400900366,2017-03-10,DAL,BKN,105,96,53,11,36,28
400900377,2017-03-11,DAL,PHX,98,100,44,22,37,28
400900387,2017-03-13,TOR,DAL,100,78,38,28,28,39
400900415,2017-03-17,PHI,DAL,116,74,39,29,43,25
400900431,2017-03-19,BKN,DAL,104,111,39,30,56,13
400900450,2017-03-21,DAL,GS,87,112,14,57,40,30
400900464,2017-03-23,DAL,LAC,97,95,30,43,40,31
400900479,2017-03-25,DAL,TOR,86,94,29,44,41,31
400899431,2017-04-02,MIL,DAL,105,109,44,32,37,40
400900541,2017-04-04,SAC,DAL,98,87,45,32,47,31
400900550,2017-04-05,LAC,DAL,112,101,46,32,31,48
400900577,2017-04-09,PHX,DAL,124,111,48,32,57,24
400899415,2016-10-26,LAL,HOU,120,114,1,0,0,1
400899457,2016-10-28,DAL,HOU,98,106,1,1,2,0
400899491,2016-10-30,HOU,DAL,93,92,3,0,1,2
400899497,2016-11-01,CLE,HOU,128,120,2,2,0,4
400899508,2016-11-02,NY,HOU,99,118,2,3,3,1
400899599,2016-11-14,HOU,PHI,115,88,9,1,4,6
400899653,2016-11-21,DET,HOU,96,99,5,9,9,6
400899669,2016-11-23,HOU,TOR,102,115,6,9,6,9
400899689,2016-11-25,SAC,HOU,104,117,6,10,10,6
400899436,2016-12-01,GS,HOU,127,132,7,12,3,16
400899753,2016-12-05,HOU,BOS,107,106,9,12,7,14
400899768,2016-12-07,HOU,LAL,134,95,14,10,7,15
400899794,2016-12-10,HOU,DAL,109,87,18,5,7,17
400899806,2016-12-12,HOU,BKN,122,118,17,6,7,18
400899822,2016-12-14,HOU,SAC,132,98,16,9,7,19
400899877,2016-12-21,PHX,HOU,111,125,8,22,21,8
400899909,2016-12-26,HOU,PHX,131,115,22,9,9,23
400899916,2016-12-27,DAL,HOU,107,123,9,24,23,9
400899938,2016-12-30,HOU,LAC,140,116,13,22,9,25
400899946,2016-12-31,HOU,NY,129,122,17,16,9,26
400899984,2017-01-08,TOR,HOU,122,129,9,30,13,24
400900030,2017-01-15,BKN,HOU,112,137,11,32,32,8
400900053,2017-01-18,HOU,MIL,111,92,21,20,12,33
400900067,2017-01-20,HOU,GS,108,125,6,37,13,33
400900091,2017-01-23,MIL,HOU,127,114,14,34,23,21
400900102,2017-01-25,BOS,HOU,120,109,15,34,18,27
400900115,2017-01-27,PHI,HOU,118,123,15,35,28,17
400900134,2017-01-29,IND,HOU,120,101,16,35,22,25
400900147,2017-01-31,HOU,SAC,105,83,30,19,16,36
400900154,2017-02-03,HOU,CHI,121,117,26,25,17,37
400900217,2017-02-11,HOU,PHX,133,102,38,17,17,40
400900292,2017-02-27,HOU,IND,108,117,29,31,19,42
400899445,2017-03-01,LAC,HOU,103,122,19,43,24,36
400900361,2017-03-10,CHI,HOU,94,115,21,45,34,31
400900384,2017-03-12,HOU,CLE,117,112,22,43,21,46
400900405,2017-03-15,HOU,LAL,139,100,48,20,21,47
400900503,2017-03-28,HOU,GS,106,113,14,60,23,51
400900531,2017-03-31,GS,HOU,107,98,25,51,14,62
400899475,2017-04-02,PHX,HOU,116,123,25,52,56,22
400900560,2017-04-07,HOU,DET,109,114,43,36,26,53
400900578,2017-04-09,SAC,HOU,128,135,26,54,49,31
400900588,2017-04-10,LAC,HOU,125,96,27,54,31,50
400899478,2016-10-29,NY,MEM,111,104,1,1,1,1
400899524,2016-11-04,MEM,LAC,88,99,1,4,3,3
400899587,2016-11-12,MIL,MEM,106,96,5,4,4,5
400899617,2016-11-16,LAC,MEM,107,111,5,6,2,10
400899630,2016-11-18,DAL,MEM,64,80,5,7,9,2
400899662,2016-11-23,PHI,MEM,99,104,5,10,11,4
400899718,2016-11-30,TOR,MEM,120,105,8,11,6,12
400899737,2016-12-03,MEM,LAL,103,100,12,10,8,13
400899760,2016-12-06,MEM,PHI,96,91,18,4,8,15
400899793,2016-12-10,MEM,GS,110,89,4,20,8,17
400899810,2016-12-13,CLE,MEM,103,86,9,17,5,18
400899821,2016-12-14,MEM,CLE,93,85,6,18,9,18
400899836,2016-12-16,MEM,SAC,92,96,16,10,10,18
400899866,2016-12-20,MEM,BOS,109,112,12,16,12,18
400899873,2016-12-21,DET,MEM,86,98,12,19,17,14
400899890,2016-12-23,MEM,HOU,115,109,9,22,12,20
400899914,2016-12-27,BOS,MEM,113,103,14,20,13,19
400899944,2016-12-31,SAC,MEM,98,112,14,22,19,14
400899453,2017-01-03,LAL,MEM,116,102,15,22,25,13
400899954,2017-01-04,LAC,MEM,115,106,16,22,14,24
400899971,2017-01-06,GS,MEM,119,128,16,23,6,31
400900016,2017-01-13,HOU,MEM,105,110,17,25,11,31
400900032,2017-01-15,MEM,CHI,104,108,21,21,18,25
400900065,2017-01-20,MEM,SAC,107,91,26,16,19,26
400900077,2017-01-21,MEM,HOU,95,119,13,34,20,26
400900106,2017-01-25,MEM,TOR,101,99,18,28,20,27
400900144,2017-01-30,PHX,MEM,96,115,21,29,33,15
400900193,2017-02-08,MEM,PHX,110,91,37,16,22,33
400900208,2017-02-10,MEM,GS,107,122,8,45,23,33
400900227,2017-02-13,BKN,MEM,103,112,23,34,46,9
400900263,2017-02-24,IND,MEM,102,92,25,34,28,30
400900298,2017-02-28,MEM,PHX,130,112,42,18,25,36
400900309,2017-03-03,DAL,MEM,104,100,26,36,36,25
400900319,2017-03-04,HOU,MEM,123,108,27,36,19,44
400900334,2017-03-06,MEM,BKN,109,122,51,11,28,36
400900356,2017-03-09,MEM,LAC,98,114,26,39,29,36
400900388,2017-03-13,MEM,MIL,113,93,34,32,30,37
400900404,2017-03-15,CHI,MEM,91,98,30,38,36,32
400900489,2017-03-26,GS,MEM,106,94,33,40,14,59
400900496,2017-03-27,SAC,MEM,91,90,34,40,45,29
400900511,2017-03-29,MEM,IND,110,97,38,37,34,41
400900526,2017-03-31,MEM,DAL,99,90,44,31,34,42
400899408,2017-04-02,LAL,MEM,108,103,35,42,55,22
400900559,2017-04-07,MEM,NY,101,88,50,30,37,43
400900579,2017-04-09,MEM,DET,90,103,43,37,38,43
400900601,2017-04-12,MEM,DAL,93,100,49,33,39,43
400899459,2016-10-28,NO,GS,114,122,1,1,2,0
400899501,2016-11-01,NO,MIL,113,117,2,2,4,0
400899510,2016-11-02,MEM,NO,89,83,5,0,2,3
400899525,2016-11-04,NO,PHX,111,112,4,2,6,0
400899549,2016-11-07,GS,NO,116,106,7,0,2,5
400899555,2016-11-08,SAC,NO,102,94,8,0,5,4
400899567,2016-11-10,MIL,NO,106,112,8,1,4,4
400899579,2016-11-12,NO,LAL,99,126,4,6,9,1
400899598,2016-11-14,NO,BOS,106,105,5,5,9,2
400899700,2016-11-27,DAL,NO,91,81,12,6,13,3
400899713,2016-11-29,NO,LAL,105,88,10,9,12,7
400899729,2016-12-02,NO,LAC,96,114,5,16,13,7
400899752,2016-12-05,NO,MEM,108,110,8,14,15,7
400899776,2016-12-08,NO,PHI,88,99,18,5,16,7
400899797,2016-12-10,LAC,NO,133,105,17,7,7,17
400899801,2016-12-11,PHX,NO,119,120,17,8,17,7
400899813,2016-12-13,NO,GS,109,113,4,22,18,8
400899827,2016-12-15,NO,IND,102,95,14,13,18,9
400899837,2016-12-16,HOU,NO,122,100,19,9,7,20
