id,team,player,MIN,FG,3PT,FT,OREB,DREB,REB,AST,STL,BLK,TO,PF,+/-,PTS,position
400828066,Boston,J. CrowderJ. CrowderSF,28,8-12,3-6,0-0,2,3,5,2,3,0,1,1,+19,19,SF
400828066,Boston,J. SullingerJ. SullingerC,19,3-6,0-0,2-2,0,4,4,3,1,0,0,1,+21,8,C
400828066,Boston,I. ThomasI. ThomasPG,28,7-15,4-9,0-1,0,1,1,9,1,0,3,0,+28,18,PG
400828066,Boston,M. SmartM. SmartPG,21,2-5,1-4,2-2,0,2,2,4,1,0,2,5,+3,7,PG
400828066,Boston,D. LeeD. LeePF,17,5-5,0-0,1-2,0,3,3,3,1,1,3,3,+6,11,PF
400828066,Boston,J. JerebkoJ. JerebkoPF,19,0-3,0-2,1-1,1,1,2,1,1,0,1,1,+8,1,PF
400828066,Boston,T. ZellerT. ZellerC,9,3-5,0-0,0-0,1,3,4,1,0,0,0,0,+2,6,C
400828066,Boston,K. OlynykK. OlynykC,21,2-5,0-2,0-0,2,8,10,5,0,0,3,6,+5,4,C
400828066,Boston,R.J. HunterR.J. HunterSG,6,2-5,1-4,0-0,0,0,0,0,0,0,0,1,-3,5,SG
400828066,Boston,E. TurnerE. TurnerSG,26,5-7,0-1,2-2,1,4,5,7,0,1,2,0,+1,12,SG
400828066,Boston,A. BradleyA. BradleySG,25,10-13,1-1,0-0,0,3,3,0,2,0,0,0,+18,21,SG
400828066,Boston,TEAM,,51-87,10-29,8-10,7,34,41,39,10,4,16,19,,120,AM
400828066,Boston, ,,58.6%,34.5%,80.0%,,,,,,,,,,, 
400828084,Boston,A. JohnsonA. JohnsonPF,18,1-1,0-0,0-0,0,0,0,1,1,0,1,2,-17,2,PF
400828084,Boston,J. CrowderJ. CrowderSF,26,2-4,1-3,0-0,0,2,2,2,0,0,2,4,-15,5,SF
400828084,Boston,J. SullingerJ. SullingerC,30,3-10,1-3,2-2,4,6,10,3,0,0,2,3,-10,9,C
400828084,Boston,I. ThomasI. ThomasPG,31,8-19,2-8,9-11,0,2,2,6,1,0,3,5,-6,27,PG
400828084,Boston,A. BradleyA. BradleySG,40,9-20,7-14,2-2,1,3,4,1,2,1,2,3,-2,27,SG
400828084,Boston,D. LeeD. LeePF,7,0-3,0-0,0-0,1,1,2,0,0,0,0,1,-10,0,PF
400828084,Boston,J. JerebkoJ. JerebkoPF,18,1-5,0-2,0-0,1,4,5,1,0,1,3,1,+0,2,PF
400828084,Boston,T. ZellerT. ZellerC,7,2-2,0-0,1-2,1,0,1,1,0,0,0,1,+9,5,C
400828084,Boston,K. OlynykK. OlynykC,19,2-6,2-3,2-2,1,1,2,1,1,0,0,3,-1,8,C
400828084,Boston,T. RozierT. RozierPG,5,1-2,1-1,0-0,0,0,0,0,0,0,1,0,-7,3,PG
400828084,Boston,E. TurnerE. TurnerSG,32,6-10,0-3,1-2,1,6,7,3,2,0,2,3,+1,13,SG
400828084,Boston,R.J. HunterR.J. HunterSG,8,0-0,0-0,0-0,0,0,0,0,2,0,1,2,+8,0,SG
400828084,Boston,TEAM,,35-82,14-37,17-21,10,25,35,19,9,2,17,28,,101,AM
400828084,Boston, ,,42.7%,37.8%,81.0%,,,,,,,,,,, 
400828084,Brooklyn Nets,T. YoungT. YoungPF,28,4-8,0-0,3-4,3,9,12,1,1,0,1,3,+1,11,PF
400828084,Brooklyn Nets,J. JohnsonJ. JohnsonSF,36,5-10,3-6,4-6,0,4,4,4,1,0,3,3,+22,17,SF
400828084,Brooklyn Nets,R. Hollis-JeffersonR. Hollis-JeffersonSF,31,2-3,0-0,5-6,3,4,7,4,5,1,1,5,+4,9,SF
400828084,Brooklyn Nets,B. LopezB. LopezC,35,10-20,0-0,3-4,5,5,10,0,1,0,2,3,+3,23,C
400828084,Brooklyn Nets,J. JackJ. JackPG,33,7-11,0-1,8-10,0,4,4,4,1,0,2,3,+3,22,PG
400828084,Brooklyn Nets,T. RobinsonT. RobinsonPF,10,2-5,0-0,1-1,2,1,3,0,1,2,0,0,+11,5,PF
400828084,Brooklyn Nets,A. BargnaniA. BargnaniC,21,6-9,0-0,0-0,1,2,3,0,0,1,1,2,+1,12,C
400828084,Brooklyn Nets,S. LarkinS. LarkinPG,18,3-6,1-2,0-0,0,0,0,5,1,0,2,1,+5,7,PG
400828084,Brooklyn Nets,B. BogdanovicB. BogdanovicSG,18,1-6,1-5,2-2,0,3,3,0,0,0,2,0,-6,5,SG
400828084,Brooklyn Nets,S. KarasevS. KarasevSG,10,0-1,0-1,0-0,0,3,3,0,0,0,0,0,+6,0,SG
400828084,Brooklyn Nets,TEAM,,40-79,5-15,26-33,14,35,49,18,11,4,14,20,,111,AM
400828084,Brooklyn Nets, ,,50.6%,33.3%,78.8%,,,,,,,,,,, 
400828382,Brooklyn Nets,T. YoungT. YoungPF,33,7-16,0-0,2-2,5,5,10,1,1,0,1,4,+7,16,PF
400828382,Brooklyn Nets,J. JohnsonJ. JohnsonSF,39,9-19,2-7,0-0,0,1,1,2,0,0,3,2,-1,20,SF
400828382,Brooklyn Nets,B. LopezB. LopezC,38,11-24,0-0,8-8,5,8,13,2,1,1,4,4,+17,30,C
400828382,Brooklyn Nets,J. JackJ. JackPG,23,0-5,0-1,2-2,0,1,1,9,0,1,1,2,+8,2,PG
400828382,Brooklyn Nets,B. BogdanovicB. BogdanovicSG,32,4-11,1-4,4-4,0,6,6,1,0,0,1,2,+6,13,SG
400828382,Brooklyn Nets,W. ReedW. ReedPF,12,3-6,0-0,0-0,3,4,7,0,0,0,0,1,-2,6,PF
400828382,Brooklyn Nets,A. BargnaniA. BargnaniC,8,2-3,0-0,0-0,1,1,2,1,0,0,0,0,-9,4,C
400828382,Brooklyn Nets,D. SloanD. SloanPG,8,1-2,0-1,0-0,0,0,0,1,0,0,0,1,-11,2,PG
400828382,Brooklyn Nets,S. LarkinS. LarkinPG,24,0-3,0-2,2-2,0,4,4,4,2,0,4,3,-1,2,PG
400828382,Brooklyn Nets,W. EllingtonW. EllingtonSG,23,1-4,0-3,3-4,0,6,6,2,1,0,0,2,+1,5,SG
400828382,Brooklyn Nets,TEAM,,38-93,3-18,21-22,14,36,50,23,5,2,14,21,,100,AM
400828382,Brooklyn Nets, ,,40.9%,16.7%,95.5%,,,,,,,,,,, 
400828382,Boston,A. JohnsonA. JohnsonPF,29,3-4,0-0,1-2,4,7,11,2,0,2,0,5,+9,7,PF
400828382,Boston,J. CrowderJ. CrowderSF,31,5-13,2-6,4-5,2,5,7,3,2,0,2,5,-10,16,SF
400828382,Boston,J. SullingerJ. SullingerC,18,3-8,1-2,0-0,2,2,4,0,1,1,5,3,-8,7,C
400828382,Boston,I. ThomasI. ThomasPG,36,10-22,2-9,2-2,0,2,2,6,2,0,2,2,-3,24,PG
400828382,Boston,A. BradleyA. BradleySG,11,1-4,0-2,0-0,1,1,2,0,0,0,1,1,-5,2,SG
400828382,Boston,D. LeeD. LeePF,10,1-5,0-0,1-2,0,1,1,1,0,0,0,1,+0,3,PF
400828382,Boston,J. JerebkoJ. JerebkoPF,16,1-6,1-4,2-2,2,5,7,1,0,0,0,0,+1,5,PF
400828382,Boston,T. ZellerT. ZellerC,7,0-3,0-0,3-4,1,1,2,0,0,1,1,1,-5,3,C
400828382,Boston,K. OlynykK. OlynykC,12,3-5,1-3,0-0,0,4,4,0,0,0,2,1,-2,7,C
400828382,Boston,M. SmartM. SmartPG,24,3-7,0-3,5-7,3,0,3,1,3,0,0,3,+0,11,PG
400828382,Boston,E. TurnerE. TurnerSG,37,4-11,0-3,4-4,1,6,7,3,0,0,1,2,+2,12,SG
400828382,Boston,J. YoungJ. YoungSG,8,0-0,0-0,0-0,0,1,1,0,0,0,0,0,+6,0,SG
400828382,Boston,TEAM,,34-88,7-32,22-28,16,35,51,17,8,4,14,24,,97,AM
400828382,Boston, ,,38.6%,21.9%,78.6%,,,,,,,,,,, 
400828400,Boston,A. JohnsonA. JohnsonPF,28,6-7,0-1,0-0,1,3,4,3,1,2,0,5,+12,12,PF
400828400,Boston,J. CrowderJ. CrowderSF,35,8-13,2-4,7-8,1,5,6,1,3,1,0,2,+8,25,SF
400828400,Boston,K. OlynykK. OlynykC,34,4-11,1-4,0-1,1,3,4,2,0,1,1,2,+11,9,C
400828400,Boston,I. ThomasI. ThomasPG,31,7-18,1-5,4-5,1,2,3,7,1,0,1,0,+10,19,PG
400828400,Boston,E. TurnerE. TurnerSG,37,6-12,0-0,0-0,1,10,11,3,0,1,4,2,+3,12,SG
400828400,Boston,J. JerebkoJ. JerebkoPF,7,1-2,1-2,0-0,0,0,0,1,0,0,0,0,-2,3,PF
400828400,Boston,J. SullingerJ. SullingerC,18,4-10,1-1,3-3,0,10,10,2,3,0,0,3,+4,12,C
400828400,Boston,T. ZellerT. ZellerC,14,2-9,0-0,0-0,2,2,4,0,0,0,0,2,-6,4,C
400828400,Boston,M. SmartM. SmartPG,24,3-7,0-1,1-2,4,0,4,3,1,0,0,3,+4,7,PG
400828400,Boston,J. YoungJ. YoungSG,14,0-3,0-3,0-0,1,1,2,0,1,0,1,2,+1,0,SG
400828400,Boston,TEAM,,41-92,6-21,15-19,12,36,48,22,10,5,7,21,,103,AM
400828400,Boston, ,,44.6%,28.6%,78.9%,,,,,,,,,,, 
400828400,Brooklyn Nets,T. YoungT. YoungPF,38,9-18,2-4,3-4,6,9,15,2,1,2,2,1,-7,23,PF
400828400,Brooklyn Nets,J. JohnsonJ. JohnsonSF,35,8-15,2-4,3-4,4,2,6,4,0,0,2,3,-4,21,SF
400828400,Brooklyn Nets,B. LopezB. LopezC,37,6-14,0-0,7-7,0,5,5,1,0,1,3,4,-8,19,C
400828400,Brooklyn Nets,S. LarkinS. LarkinPG,27,2-7,0-3,0-0,0,2,2,2,0,0,2,3,-6,4,PG
400828400,Brooklyn Nets,B. BogdanovicB. BogdanovicSG,34,3-14,0-7,6-6,4,8,12,3,0,2,1,0,-15,12,SG
400828400,Brooklyn Nets,T. RobinsonT. RobinsonPF,9,0-1,0-0,2-2,1,3,4,0,1,0,1,2,+4,2,PF
400828400,Brooklyn Nets,W. ReedW. ReedPF,7,0-0,0-0,0-0,0,2,2,0,0,1,0,2,-6,0,PF
400828400,Brooklyn Nets,A. BargnaniA. BargnaniC,4,0-1,0-0,0-0,0,0,0,0,0,0,0,0,-2,0,C
400828400,Brooklyn Nets,D. SloanD. SloanPG,21,2-5,1-2,0-0,1,3,4,3,1,0,2,1,-3,5,PG
400828400,Brooklyn Nets,W. EllingtonW. EllingtonSG,27,2-10,1-8,3-4,0,3,3,1,1,0,1,2,+2,8,SG
400828400,Brooklyn Nets,TEAM,,32-85,6-28,24-27,16,37,53,16,4,6,14,18,,94,AM
400828400,Brooklyn Nets, ,,37.6%,21.4%,88.9%,,,,,,,,,,, 
400828170,Brooklyn,T. YoungT. YoungPF,33,9-19,0-0,0-0,4,7,11,1,1,0,3,0,-26,18,PF
400828170,Brooklyn,J. JohnsonJ. JohnsonSF,32,3-9,1-2,2-2,1,3,4,4,1,0,1,3,-12,9,SF
400828170,Brooklyn,R. Hollis-JeffersonR. Hollis-JeffersonSF,18,1-4,0-0,0-0,0,3,3,1,0,0,0,2,-23,2,SF
400828170,Brooklyn,B. LopezB. LopezC,35,8-20,0-0,5-5,2,2,4,1,1,2,2,3,-19,21,C
400828170,Brooklyn,J. JackJ. JackPG,24,2-6,1-2,0-0,0,3,3,1,1,0,2,2,-24,5,PG
400828170,Brooklyn,T. RobinsonT. RobinsonPF,14,5-6,0-0,0-2,1,7,8,0,0,0,1,1,+3,10,PF
400828170,Brooklyn,W. ReedW. ReedPF,11,3-4,0-0,2-4,2,2,4,0,0,1,0,0,+8,8,PF
400828170,Brooklyn,D. SloanD. SloanPG,4,0-0,0-0,0-0,0,0,0,0,0,0,1,0,+3,0,PG
400828170,Brooklyn,S. LarkinS. LarkinPG,23,3-8,0-1,0-0,2,0,2,3,3,1,1,1,+2,6,PG
400828170,Brooklyn,B. BogdanovicB. BogdanovicSG,19,3-4,1-1,0-0,0,7,7,0,2,0,1,1,-6,7,SG
400828170,Brooklyn,W. EllingtonW. EllingtonSG,13,2-8,0-3,1-2,1,1,2,1,0,0,1,0,-8,5,SG
400828170,Brooklyn,M. BrownM. BrownSG,9,0-1,0-1,0-0,0,1,1,3,0,0,0,0,+9,0,SG
400828170,Brooklyn,S. KarasevS. KarasevSG,8,0-2,0-1,0-0,0,0,0,0,0,0,0,0,+8,0,SG
400828170,Brooklyn,TEAM,,39-91,3-11,10-15,13,36,49,15,9,4,13,13,,91,AM
400828170,Brooklyn, ,,42.9%,27.3%,66.7%,,,,,,,,,,, 
400828170,New York Knicks,K. PorzingisK. PorzingisPF,26,7-13,3-4,2-2,2,8,10,2,0,2,1,3,+15,19,PF
400828170,New York Knicks,C. AnthonyC. AnthonySF,31,9-18,5-8,5-7,1,6,7,3,2,0,2,1,+14,28,SF
400828170,New York Knicks,R. LopezR. LopezC,30,3-6,0-0,1-1,3,2,5,3,0,3,1,0,+21,7,C
400828170,New York Knicks,J. CalderonJ. CalderonPG,29,0-2,0-1,1-2,0,4,4,9,2,0,2,1,+13,1,PG
400828170,New York Knicks,A. AfflaloA. AfflaloSG,29,7-11,1-2,3-3,0,3,3,1,0,0,1,2,+13,18,SG
400828170,New York Knicks,L. AmundsonL. AmundsonPF,4,1-4,0-0,0-0,1,1,2,0,0,0,0,0,-3,2,PF
400828170,New York Knicks,D. WilliamsD. WilliamsPF,17,3-7,0-3,2-2,0,0,0,0,1,0,0,1,+3,8,PF
400828170,New York Knicks,L. ThomasL. ThomasSF,22,3-9,1-4,2-2,1,1,2,0,1,0,2,2,+2,9,SF
400828170,New York Knicks,K. SeraphinK. SeraphinC,14,1-4,0-0,2-2,0,3,3,2,0,1,1,3,-1,4,C
400828170,New York Knicks,J. GrantJ. GrantPG,18,2-4,0-0,0-0,0,3,3,3,1,0,3,1,+2,4,PG
400828170,New York Knicks,L. GallowayL. GallowaySG,20,3-9,2-5,0-0,0,5,5,2,1,0,0,0,+6,8,SG
400828170,New York Knicks,TEAM,,39-87,12-27,18-21,8,36,44,25,8,6,13,14,,108,AM
400828170,New York Knicks, ,,44.8%,44.4%,85.7%,,,,,,,,,,, 
400828341,New York Knicks,K. PorzingisK. PorzingisPF,28,4-13,0-1,8-8,4,8,12,0,2,3,2,4,-6,16,PF
400828341,New York Knicks,C. AnthonyC. AnthonySF,35,11-26,2-5,5-7,4,6,10,2,0,0,2,3,-12,29,SF
400828341,New York Knicks,R. LopezR. LopezC,30,3-7,0-0,2-2,3,3,6,2,0,1,2,2,-4,8,C
400828341,New York Knicks,J. CalderonJ. CalderonPG,22,1-3,0-0,0-0,0,2,2,1,1,0,1,0,-10,2,PG
400828341,New York Knicks,A. AfflaloA. AfflaloSG,33,2-10,0-3,0-0,0,4,4,1,0,0,0,2,-9,4,SG
400828341,New York Knicks,D. WilliamsD. WilliamsPF,23,4-8,0-2,2-3,1,3,4,1,1,0,1,3,-5,10,PF
400828341,New York Knicks,L. ThomasL. ThomasSF,17,3-6,2-3,2-2,0,2,2,1,2,0,0,0,+4,10,SF
400828341,New York Knicks,C. EarlyC. EarlySF,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,+0,0,SF
400828341,New York Knicks,K. O'QuinnK. O'QuinnC,11,2-6,0-2,0-0,1,2,3,2,0,0,3,1,-7,4,C
400828341,New York Knicks,S. VujacicS. VujacicSG,15,1-3,0-1,2-2,0,2,2,0,0,0,2,2,-1,4,SG
400828341,New York Knicks,L. GallowayL. GallowaySG,26,2-7,0-2,0-0,0,3,3,5,0,0,0,6,+0,4,SG
400828341,New York Knicks,TEAM,,33-89,4-19,21-24,13,35,48,15,6,4,13,23,,91,AM
400828341,New York Knicks, ,,37.1%,21.1%,87.5%,,,,,,,,,,, 
400828341,Boston,A. JohnsonA. JohnsonPF,22,4-7,0-1,0-0,3,4,7,1,1,2,1,2,+6,8,PF
400828341,Boston,J. CrowderJ. CrowderSF,34,6-11,3-5,3-5,1,5,6,2,1,0,1,2,+14,18,SF
400828341,Boston,J. SullingerJ. SullingerC,24,1-9,0-1,1-2,2,4,6,0,0,0,2,4,-6,3,C
400828341,Boston,I. ThomasI. ThomasPG,33,6-18,1-5,8-10,2,6,8,6,0,0,3,1,+10,21,PG
400828341,Boston,A. BradleyA. BradleySG,31,3-7,0-1,0-0,0,1,1,2,1,1,0,1,+5,6,SG
400828341,Boston,J. JerebkoJ. JerebkoPF,19,2-3,1-1,2-3,0,3,3,2,0,0,0,6,+3,7,PF
400828341,Boston,T. ZellerT. ZellerC,5,0-2,0-0,0-0,1,0,1,0,0,0,0,0,+2,0,C
400828341,Boston,K. OlynykK. OlynykC,21,4-9,1-2,2-4,1,8,9,2,2,1,1,5,+11,11,C
400828341,Boston,M. SmartM. SmartPG,13,2-6,1-2,1-1,1,2,3,1,0,0,0,2,-6,6,PG
400828341,Boston,E. TurnerE. TurnerSG,30,8-11,1-1,2-2,0,5,5,2,0,0,2,1,+10,19,SG
400828341,Boston,R.J. HunterR.J. HunterSG,7,0-2,0-1,1-2,1,1,2,0,0,0,0,0,+1,1,SG
400828341,Boston,TEAM,,36-85,8-20,20-29,12,39,51,18,5,4,10,24,,100,AM
400828341,Boston, ,,42.4%,40.0%,69.0%,,,,,,,,,,, 
400828458,Boston,A. JohnsonA. JohnsonPF,26,5-6,0-1,1-2,3,3,6,2,1,1,1,4,-2,11,PF
400828458,Boston,J. CrowderJ. CrowderSF,34,6-10,3-6,6-7,0,8,8,1,0,1,1,1,-8,21,SF
400828458,Boston,K. OlynykK. OlynykC,11,2-5,1-2,0-0,0,4,4,2,0,0,1,3,-1,5,C
400828458,Boston,I. ThomasI. ThomasPG,35,11-23,1-8,11-12,0,3,3,8,1,1,2,0,-9,34,PG
400828458,Boston,A. BradleyA. BradleySG,38,5-12,0-3,0-0,1,1,2,1,0,1,3,3,-7,10,SG
400828458,Boston,J. JerebkoJ. JerebkoPF,24,2-3,2-2,0-0,2,2,4,3,2,0,0,0,+5,6,PF
400828458,Boston,J. SullingerJ. SullingerC,20,6-10,0-0,2-3,1,6,7,0,0,0,0,2,-8,14,C
400828458,Boston,M. SmartM. SmartPG,25,2-7,1-2,1-2,0,6,6,4,0,0,0,5,+2,6,PG
400828458,Boston,E. TurnerE. TurnerSG,28,3-10,1-5,0-0,0,2,2,4,1,0,1,2,-2,7,SG
400828458,Boston,TEAM,,42-86,9-29,21-26,7,35,42,25,5,4,9,20,,114,AM
400828458,Boston, ,,48.8%,31.0%,80.8%,,,,,,,,,,, 
400828458,New York Knicks,K. PorzingisK. PorzingisPF,27,10-18,3-9,3-4,1,5,6,2,2,2,0,6,+0,26,PF
400828458,New York Knicks,C. AnthonyC. AnthonySF,18,7-10,2-2,1-1,0,4,4,3,0,0,2,1,+10,17,SF
400828458,New York Knicks,R. LopezR. LopezC,26,6-7,0-0,3-4,2,3,5,1,0,1,2,4,+9,15,C
400828458,New York Knicks,J. CalderonJ. CalderonPG,30,0-2,0-2,0-0,1,2,3,5,1,0,1,1,+8,0,PG
400828458,New York Knicks,A. AfflaloA. AfflaloSG,41,9-18,1-2,5-5,0,3,3,1,0,0,0,1,+8,24,SG
400828458,New York Knicks,L. AmundsonL. AmundsonPF,3,0-1,0-0,0-0,0,1,1,0,0,0,1,1,-4,0,PF
400828458,New York Knicks,D. WilliamsD. WilliamsPF,29,5-11,0-2,5-5,1,9,10,0,0,0,2,0,+7,15,PF
400828458,New York Knicks,L. ThomasL. ThomasSF,23,1-6,0-1,5-5,0,4,4,2,1,0,3,2,-3,7,SF
400828458,New York Knicks,K. SeraphinK. SeraphinC,2,0-1,0-0,0-0,1,0,1,0,0,0,0,0,-1,0,C
400828458,New York Knicks,K. O'QuinnK. O'QuinnC,2,0-0,0-0,0-0,0,1,1,1,0,0,0,0,+3,0,C
400828458,New York Knicks,J. GrantJ. GrantPG,23,5-6,1-1,5-6,0,1,1,8,1,1,0,1,+3,16,PG
400828458,New York Knicks,L. GallowayL. GallowaySG,17,0-1,0-1,0-0,0,0,0,1,0,1,0,0,-10,0,SG
400828458,New York Knicks,TEAM,,43-81,7-20,27-30,6,33,39,24,5,5,11,17,,120,AM
400828458,New York Knicks, ,,53.1%,35.0%,90.0%,,,,,,,,,,, 
400828466,New York Knicks,K. PorzingisK. PorzingisPF,37,5-17,0-3,2-3,4,6,10,2,3,2,1,1,-3,12,PF
400828466,New York Knicks,L. ThomasL. ThomasSF,28,2-10,1-3,1-2,1,2,3,3,0,0,1,0,-18,6,SF
400828466,New York Knicks,R. LopezR. LopezC,31,4-8,0-0,1-2,7,5,12,0,0,1,2,3,-14,9,C
400828466,New York Knicks,J. CalderonJ. CalderonPG,29,6-12,4-6,0-0,2,5,7,4,2,0,1,3,-11,16,PG
400828466,New York Knicks,A. AfflaloA. AfflaloSG,36,8-16,2-5,0-0,0,3,3,2,0,0,0,3,-8,18,SG
400828466,New York Knicks,D. WilliamsD. WilliamsPF,32,11-17,0-3,9-11,1,6,7,0,2,0,3,0,+8,31,PF
400828466,New York Knicks,J. GrantJ. GrantPG,21,2-6,0-1,2-5,0,3,3,3,2,0,2,3,+1,6,PG
400828466,New York Knicks,L. GallowayL. GallowaySG,23,3-4,0-0,0-0,0,2,2,5,1,0,2,0,+7,6,SG
400828466,New York Knicks,S. VujacicS. VujacicSG,4,0-1,0-1,0-0,0,0,0,0,0,0,1,0,+8,0,SG
400828466,New York Knicks,TEAM,,41-91,7-22,15-23,15,32,47,19,10,3,13,13,,104,AM
400828466,New York Knicks, ,,45.1%,31.8%,65.2%,,,,,,,,,,, 
400828466,Brooklyn,T. YoungT. YoungPF,39,9-18,0-0,1-2,4,7,11,3,3,0,1,1,+23,19,PF
400828466,Brooklyn,J. JohnsonJ. JohnsonSF,39,6-12,2-4,0-0,0,7,7,6,1,0,2,1,+12,14,SF
400828466,Brooklyn,B. LopezB. LopezC,30,8-13,0-0,4-6,1,7,8,5,2,1,0,3,+17,20,C
400828466,Brooklyn,D. SloanD. SloanPG,23,3-6,2-3,0-0,0,4,4,3,1,0,1,0,+8,8,PG
400828466,Brooklyn,W. EllingtonW. EllingtonSG,26,5-10,0-2,0-0,0,2,2,2,0,0,3,0,+4,10,SG
400828466,Brooklyn,T. RobinsonT. RobinsonPF,7,1-3,0-0,0-0,2,0,2,0,1,2,3,2,-17,2,PF
400828466,Brooklyn,W. ReedW. ReedPF,6,1-3,0-0,0-0,0,2,2,0,0,0,0,0,+6,2,PF
400828466,Brooklyn,A. BargnaniA. BargnaniC,14,2-6,0-1,0-0,0,1,1,0,0,0,0,2,-14,4,C
400828466,Brooklyn,S. LarkinS. LarkinPG,25,6-10,1-2,4-4,0,2,2,5,0,0,3,2,-2,17,PG
400828466,Brooklyn,S. KarasevS. KarasevSG,9,0-0,0-0,0-0,1,1,2,0,0,0,1,3,-5,0,SG
400828466,Brooklyn,B. BogdanovicB. BogdanovicSG,23,4-5,4-5,2-2,0,4,4,0,0,0,1,1,-2,14,SG
400828466,Brooklyn,TEAM,,45-86,9-17,11-14,8,37,45,24,8,3,15,15,,110,AM
400828466,Brooklyn, ,,52.3%,52.9%,78.6%,,,,,,,,,,, 
400828617,Boston,A. JohnsonA. JohnsonPF,15,2-3,0-0,0-2,0,4,4,0,0,0,0,2,-2,4,PF
400828617,Boston,J. CrowderJ. CrowderSF,28,6-10,1-4,3-4,0,5,5,0,1,0,0,4,+1,16,SF
400828617,Boston,J. SullingerJ. SullingerC,17,2-6,0-0,0-0,0,2,2,1,1,0,2,3,-3,4,C
400828617,Boston,I. ThomasI. ThomasPG,37,7-18,1-5,5-5,0,5,5,8,1,0,2,1,+8,20,PG
400828617,Boston,A. BradleyA. BradleySG,30,3-13,0-3,0-0,1,2,3,4,0,1,1,4,+4,6,SG
400828617,Boston,J. JerebkoJ. JerebkoPF,7,0-1,0-1,0-0,0,0,0,0,0,0,0,0,+2,0,PF
400828617,Boston,T. ZellerT. ZellerC,27,8-13,0-0,0-0,7,3,10,0,1,0,2,3,+11,16,C
400828617,Boston,K. OlynykK. OlynykC,22,5-8,1-3,2-2,2,3,5,1,0,1,1,3,+7,13,C
400828617,Boston,M. SmartM. SmartPG,29,1-5,0-3,2-2,0,1,1,2,2,0,0,3,+4,4,PG
400828617,Boston,E. TurnerE. TurnerSG,29,6-13,0-0,2-2,2,8,10,4,3,0,2,1,+8,14,SG
400828617,Boston,TEAM,,40-90,3-19,14-17,12,33,45,20,9,2,10,24,,97,AM
400828617,Boston, ,,44.4%,15.8%,82.4%,,,,,,,,,,, 
400828617,New York Knicks,K. PorzingisK. PorzingisPF,27,4-11,0-2,2-2,2,3,5,0,1,1,3,3,-4,10,PF
400828617,New York Knicks,C. AnthonyC. AnthonySF,35,4-16,1-5,7-10,1,13,14,4,0,0,3,6,-3,16,SF
400828617,New York Knicks,R. LopezR. LopezC,37,6-12,0-0,5-6,11,2,13,2,0,3,2,1,+9,17,C
400828617,New York Knicks,A. AfflaloA. AfflaloSG,40,7-16,2-5,2-4,0,2,2,3,1,0,4,0,-3,18,SG
400828617,New York Knicks,L. GallowayL. GallowaySG,34,0-4,0-1,1-1,1,8,9,2,0,0,0,3,+5,1,SG
400828617,New York Knicks,D. WilliamsD. WilliamsPF,11,3-7,0-2,0-0,1,1,2,1,0,0,0,1,-2,6,PF
400828617,New York Knicks,L. ThomasL. ThomasSF,25,2-4,1-1,1-2,0,2,2,0,0,0,1,1,-8,6,SF
400828617,New York Knicks,K. SeraphinK. SeraphinC,4,1-2,0-0,0-0,0,0,0,0,0,0,1,0,-10,2,C
